"","logFC","logCPM","F","PValue","FDR"
"TMEM200B",1.63159261355625,1.80534924769806,7.40824143089162,0.00687613109493579,0.0116877843869441
"FCER2",-2.15657281365439,2.43003832250251,7.36962064954473,0.00688276552321683,0.0116978999064303
"SHOX",-1.73151523873905,2.8059803540871,7.36419261914411,0.00689599125272605,0.0117192148348888
"TCEB3",-0.579979870127762,4.40152286118829,7.36420495717359,0.00690207942662362,0.0117283970008731
"SUV39H2",-0.900074007314747,3.65278658617447,7.35625741207038,0.0069119336467726,0.0117439761842742
"PPP6C",0.289675103340053,6.1230949164154,7.37251849363906,0.00692113450355721,0.0117581149169092
"SARM1",-0.51557513399354,4.85313314907968,7.36051322064387,0.00692162862924127,0.0117581149169092
"LIPI",-1.35941740992686,3.10197925932698,7.36137256923244,0.00692503344290537,0.0117627316740292
"PLA2G4A",-0.996131703587292,4.46704784313358,7.35747009861806,0.00693959444945464,0.0117853302460378
"ROCK2",-0.23651209252986,8.11853328419089,7.36949698645755,0.00693971461508804,0.0117853302460378
"ZBTB48",-0.622668918013914,4.24267991391884,7.34982350145169,0.00695499786962583,0.011810113422733
"CUL1",-0.270597748433963,6.79575540680394,7.36393979742286,0.00695857013649055,0.0118150075113278
"SOX8",0.602948935979236,4.94821565364095,7.34323740389609,0.00695961071858167,0.0118156024893017
"IKBKE",-1.35465808088119,2.94413075590103,7.33155658127804,0.00699092188785886,0.0118675838096325
"DPF2",-0.380569807165126,5.53181895407734,7.34317064596789,0.00700759593072005,0.0118947097297172
"THOC5",-0.553182032326668,4.40521061827416,7.33367008594659,0.00701409767672105,0.0119045655026732
"NR2E3",-2.71658185189084,2.115877636373,7.33118178658237,0.00701721507734022,0.0119086758647962
"TGFBR2",-0.798877186763106,4.70377480443482,7.33424775827387,0.00701940136835211,0.0119112054144304
"GAN",-0.38529970180629,6.10825210951582,7.33694656344099,0.00704693267502915,0.0119567380967789
"PROM1",-1.18867810000925,4.1361884134574,7.33180302208091,0.00705029069810831,0.0119612502974546
"TBXA2R",-1.51591156794399,2.90240875279553,7.32393129557273,0.00705420270551761,0.0119667013791579
"RFC1",-0.353454866264876,5.99898401147733,7.31838332415314,0.00712253844252478,0.0120814285282893
"RBM15",-0.729570571563078,3.82264881631811,7.30125578140721,0.00712988053178879,0.0120926842385798
"CMTR2",-0.611856365399807,4.23967266478047,7.301708861811,0.00713888969219148,0.012106764886609
"CNN3",-0.495632478973857,5.63522433072873,7.32348863407072,0.00714414101290012,0.0121144704973108
"DAZAP2",0.317252780688464,5.77761290204868,7.31074658703294,0.00715487403418831,0.0121314690962963
"CTDSP2",-0.469505138165988,5.03338347927836,7.3053075112653,0.00716032268731599,0.0121395052888542
"MED1",-0.446258105606336,5.07957077646059,7.3002116186095,0.00716812422772747,0.0121515285452712
"CTB-102L5.4",-1.40513159227173,3.0036747537418,7.29494731554216,0.00717097689321165,0.0121551608328499
"GPR63",0.461157952263547,5.28102799945755,7.28781252288044,0.00719456164077227,0.0121939308276429
"TMCO1",0.290038448999477,6.32239029384278,7.30023013266578,0.00719735042675211,0.0121970224633605
"RP11-545J16.1",-2.1297449485402,2.54280945311315,7.29013250276938,0.00719781062776469,0.0121970224633605
"WHAMM",-0.533359766985442,4.46563752986137,7.28646105750763,0.00720756495856355,0.0122123428434885
"SEMA5A",-0.514539047226448,7.68687599509425,7.31440370646545,0.00723774630414921,0.0122622678601717
"ZNF45",-0.832075822621622,3.5695141836999,7.26771329244984,0.00726060698161637,0.0122997814689563
"ZNF829",-0.866044427818425,3.61548928461919,7.2604264650461,0.00728463786856636,0.0123392698436585
"RP11-407P15.2",-2.79107977726895,2.24938423219602,7.26103806318475,0.00729793799363314,0.0123605756283141
"PITPNM3",0.378725888183807,5.435805907701,7.25799036379992,0.00732201552718614,0.0124001291745402
"NPEPL1",-0.674718715828987,4.3917874600382,7.2540252522328,0.00733091385778686,0.0124139708452335
"ARSD",-1.11247363581209,3.12686850612636,7.24283808770172,0.00734541531867034,0.0124372970285468
"ZNF169",-0.537511164195356,4.70539000712175,7.24700872416079,0.00735777307561815,0.0124569892261257
"HSD11B1",-0.883887207945017,3.78659100592082,7.24237941618224,0.00736399304486094,0.0124662870491466
