"","logFC","logCPM","F","PValue","FDR"
"RP5-972B16.2",1.00534743700151,5.79620650397264,121.572770914487,4.39949148283293e-25,7.1801043075405e-24
"RAD54L2",0.897304905781199,5.81141187536279,121.983237375105,4.60021134097065e-25,7.49618069711525e-24
"ADK",0.707426526461529,8.28887330746692,123.727386709956,4.60191934151176e-25,7.49618069711525e-24
"ABCC5",0.723316732579076,7.03327105489912,123.405593561945,4.63903458909819e-25,7.54945552902671e-24
"PDP1",-1.23704621899214,6.88463917101216,123.961259919177,4.65436108520179e-25,7.56720434745058e-24
"SORBS1",0.905269793785605,8.81794237105651,125.684994378383,4.86776481021907e-25,7.90665403709207e-24
"USP49",0.868120839697756,6.04139500115953,121.375069830084,5.01945216836497e-25,8.14531005899604e-24
"GRASP",-2.04294799070066,5.26417027629531,121.664446220477,5.45676082261718e-25,8.8465667881824e-24
"KLKB1",1.49490726713969,4.03302033129168,120.944378392272,5.51167930341504e-25,8.92714755671386e-24
"PANK1",1.07232177808996,4.90902510476292,119.785999271539,6.47502827493772e-25,1.04775504789162e-23
"SLC9A7",0.910201376817845,6.12930470679021,120.886492616163,7.01880512894896e-25,1.13467369034567e-23
"SLC1A3",-2.31151243741662,8.92540240370569,127.737297995556,7.64660486810688e-25,1.23499882398104e-23
"FBXL17",0.709693678061589,8.99246468542992,122.090477344381,9.03348257882263e-25,1.45761754712011e-23
"NCEH1",0.816375410302806,6.91321582784327,121.31767622196,9.3275465888837e-25,1.50364969493116e-23
"SSFA2",0.930936590270126,5.79684279954818,120.558386985505,1.04806856181337e-24,1.68795237800987e-23
"EPB41L5",0.778548570925479,6.86631788983212,120.371271529783,1.05459729619387e-24,1.69687083748487e-23
"ADCY2",0.766386417595911,8.92581271275601,121.427796179273,1.07030172033025e-24,1.72052257765764e-23
"ST7",0.843968665952818,6.64826613258521,120.066939323746,1.10608814285436e-24,1.77638170784865e-23
"GOLGA8B",0.811910398785501,7.04889428286547,119.666907319046,1.16390948545781e-24,1.86749113318066e-23
"CALD1",-1.18762936315246,7.34477077006325,122.587587869276,1.16874123144499e-24,1.87348781669833e-23
"A2ML1",1.45317297496358,4.40045577078941,118.455000252971,1.27396657284704e-24,2.04025329533595e-23
"AFMID",-1.74342005965513,4.94191783740596,117.936546305575,1.34145687315595e-24,2.14633099704953e-23
"ZMIZ1",-1.09189344752854,6.19618966427386,120.847944371888,1.3666427049119e-24,2.18458665808512e-23
"TASP1",0.752792552910527,7.38396822440324,120.017580779901,1.57208493567713e-24,2.51064310623064e-23
"PLEKHD1",1.67164268696668,3.40280176703493,115.748559132501,1.64188951834642e-24,2.61967833682113e-23
"MICAL3",0.769419349761429,7.79884890408137,119.799653517281,1.71111453308217e-24,2.72758666725948e-23
"CCNB1IP1",1.03821162257654,4.91190240814792,117.394628666231,1.94915975715881e-24,3.1041502365171e-23
"ZBTB20",-1.38772469422226,9.52730446761038,125.090614090317,2.00645271485796e-24,3.19242290691155e-23
"LIN52",0.758087210541344,6.4503412084875,118.893953518959,2.03915319502484e-24,3.24143943350281e-23
"UBE2O",0.747152198939407,6.70482656463921,119.493453421559,2.09494123607476e-24,3.32703097974024e-23
"ANXA2",2.02352892205428,3.04334079863213,115.785400901924,2.12533755677943e-24,3.37217599370378e-23
"LHFP",-1.29143850890405,7.66929060296768,123.124337537297,2.18770710281961e-24,3.46792088891405e-23
"KLHDC8A",1.93442094517067,3.2802076092468,115.787604138315,2.24338211033959e-24,3.552886376412e-23
"SAT1",1.18141518495356,7.5329173472433,124.063087620765,2.28400143063907e-24,3.61387287361745e-23
"FNDC3A",0.781538480065833,7.68657074419701,119.370880402241,2.40517784844401e-24,3.80209092939626e-23
"NEK1",0.718742133407929,7.47086547322321,119.06312085288,2.42061335867537e-24,3.82296131923638e-23
"ARID5B",0.94150023576935,7.58199637762384,123.171766126564,2.61156554795046e-24,4.12073752819464e-23
