"","logFC","logCPM","F","PValue","FDR"
"DPYSL5",0.183437157823486,6.642277803113,2.50224452170274,0.114464992543015,0.18522123557055
"C1orf106",0.63211262498352,2.49905991708172,2.5002766443009,0.114511103554211,0.18527833785541
"CCBE1",-0.400558419317106,5.87156671153976,2.50138329702602,0.114599028071891,0.185403076978906
"MYPOP",-0.303009856013917,4.55793062316121,2.49835546454815,0.114641465586289,0.185454208715607
"LAMP5",0.39484794685951,4.97642045294642,2.49916778917083,0.114655943612367,0.185460105314033
"GGTLC1",0.760670067706781,1.64196073036981,2.51912926035729,0.114704266396715,0.185520740738003
"RPA3",-0.348802129153615,4.29103029619224,2.49641839071349,0.114777813483619,0.185622158212692
"PCSK6",0.260030906427334,6.38826561972027,2.49813932017796,0.114885991524624,0.185779557466853
"IFT122",0.202799801515081,5.56701529611103,2.49585031437662,0.114905610953184,0.185793734370845
"PET117",-0.987349558834672,2.61814080644453,2.4951203430217,0.114918135484039,0.185795366248383
"KCTD7",0.189748678983349,5.78201199661,2.49578417214033,0.114928325266962,0.185795366248383
"PANK4",0.369456555363755,3.62537579179662,2.4926896296823,0.115001976008466,0.185896877468128
"TRIM33",-0.135335011392587,7.29135208567056,2.49536065831923,0.115019574887041,0.18590777209839
"FAM71B",0.727675482279492,1.64239629603147,2.51208726488031,0.115049126953782,0.185937982955607
"ZNF576",0.858232148890661,1.63476892860043,2.51256270569354,0.115143140482178,0.186072358415602
"CCDC137",0.309459254979999,4.09008758838749,2.48975072611237,0.1152537281196,0.186224257063779
"RILP",0.502269456049328,3.0737483163886,2.48842500728771,0.115268022171741,0.186224257063779
"IDUA",0.413927179456486,3.57947852911739,2.48909977362947,0.115269769398649,0.186224257063779
