"","logFC","logCPM","F","PValue","FDR"
"NARS",1.84190742246607,6.43160754260815,429.552086483707,2.77487535280308e-65,1.98769313974848e-63
"SYN1",2.31464412964694,7.27524608795348,486.224767729573,3.50675403658909e-65,2.50148454610022e-63
"GAPDH",1.97576165993804,9.48047174500082,490.740769911043,4.57373073553242e-65,3.2490568544529e-63
"NCEH1",1.76995771929029,6.91321582784327,430.886989227247,4.62194408126626e-65,3.26973895335861e-63
"ZBTB18",2.2169210654832,6.9326140807257,483.147853835858,4.84699261668912e-65,3.41483595052336e-63
"RTN4R",2.53074632702687,5.20099661150129,409.531330124477,5.22817559823689e-65,3.66829369843506e-63
"C1orf115",2.70543105641949,5.69260655638606,449.073896141023,6.10408300865362e-65,4.2653837187e-63
"TUBB4B",2.30122725006154,6.71110288382287,476.419921634177,6.29852734072358e-65,4.37954060468749e-63
"AP2S1",1.95811379975291,6.80060678441963,440.294255725323,6.31861290512739e-65,4.37954060468749e-63
"KCNAB2",1.85543619365881,6.74454881234529,422.632801842557,6.43808415036497e-65,4.44435486509066e-63
"NPTN",1.63286363016647,7.81744444065706,435.898935178292,7.57938798728804e-65,5.21120973262535e-63
"ATP6V1E1",1.80412955386412,7.21859069391803,432.269572112848,8.23725029096375e-65,5.64086899925198e-63
"ACOT7",1.68076871445028,7.16557513154523,428.910577997216,8.40394161313809e-65,5.73209085326391e-63
"PNMA2",1.95047772241367,7.27834214365799,449.234370417284,8.63690883371892e-65,5.86761425528841e-63
"SSH2",-2.47500281385979,8.66163897176144,434.196090757766,1.00103668188359e-64,6.77381343630319e-63
"SYT5",2.19751582115644,6.54004330920614,439.249450956382,1.02914441046801e-64,6.93659539654032e-63
"ISCU",1.91667678642488,6.49541950835536,420.476234434545,1.04448862238876e-64,7.00165961717661e-63
"GPATCH8",-2.37692667969632,8.39031018552102,432.22038376825,1.04697713901706e-64,7.00165961717661e-63
"GUCY1B3",1.85259260819266,6.8413766957687,425.403978415862,1.21939991145956e-64,8.12300641408079e-63
"SERPINF1",2.91505935431835,4.97681454400616,425.166579564642,1.32374466472556e-64,8.78391808531066e-63
"RUNDC3A",1.84070121408635,6.92490246586607,423.848913731305,1.70182633264428e-64,1.12491377663591e-62
"BSN",1.67299218709678,7.21804466276162,423.212992816166,1.79779612410522e-64,1.18377960171852e-62
"SNAP25",1.84074667684577,10.3342912606425,470.031747851242,2.21190999053859e-64,1.45087735777857e-62
"IPCEF1",2.72408777775836,6.05669240959148,445.276086404916,2.30291873803693e-64,1.50480796928215e-62
"HPCA",2.56758517644901,6.71949151827325,465.843061461171,3.29125816552883e-64,2.14244637999443e-62
"TBC1D19",-2.98061849134322,8.22836213221876,424.551663295955,3.47284967557244e-64,2.25209039567425e-62
"INVS",-3.26833094079005,7.26753821961907,418.929160854793,3.86797570469663e-64,2.49885826658137e-62
