"","logFC","logCPM","F","PValue","FDR"
"RNF181",-0.773921339939246,4.41211295392636,15.8794856096109,7.83993167074916e-05,0.000372728770350529
"TRIM24",0.37089659848837,6.16897036445955,15.9235252587046,7.84270736580812e-05,0.000372757218497043
"ZNF703",-1.41667684021109,3.38075304790404,15.8314210679963,7.87144267117688e-05,0.000374019146629332
"NUS1",0.397426117535786,5.84025389736144,15.9138646187219,7.88100902485872e-05,0.00037436979607542
"SP100",-1.35994323321557,4.22260137600673,15.861470311137,7.88923277698736e-05,0.000374656491378706
"RPS9",-0.392885899866912,6.94663985610644,15.9199682016722,7.91210146180495e-05,0.00037563831676678
"BCL3",1.34962913068466,2.31689636893636,15.8010991406631,7.99355808888137e-05,0.000379400372835179
"NFX1",0.338059156079461,6.65098013921254,15.8748089219574,8.03849007530966e-05,0.000381427245258596
"PPP1R12B",-0.352710709247942,8.00882178718124,15.8915509885175,8.05614791259608e-05,0.000382159191642131
"CRLF2",1.09421349489784,3.30019186942515,15.8534805707837,8.0663861226297e-05,0.000382538865427758
"SOS2",0.328821020642889,6.89853020962362,15.8765695889308,8.08065732919282e-05,0.000383109536072504
"BEST4",1.33081866424985,2.7113600033769,15.8373292072907,8.09737669729437e-05,0.000383795927623698
"KHNYN",-1.59387026109797,2.86551298314343,15.7475034698855,8.19072027394107e-05,0.000388112734818353
"TTLL9",-0.83903072770028,4.42659942141223,15.7840300582362,8.24539621892923e-05,0.000390595415794323
"WDSUB1",0.407266718694015,5.98810642531477,15.7969187553723,8.31102708233661e-05,0.000393595528767919
"WHSC1L1",0.265608039741514,7.95358273129352,15.8198724184624,8.35718211039473e-05,0.000395671896377095
"GOT1",0.340526243730341,7.16113541179408,15.7942765232259,8.41434425933635e-05,0.000398268105390761
"SLC2A9",0.649037475755126,4.28218595303623,15.7382891571284,8.41823922990491e-05,0.000398342331719104
"SLC16A14",0.526120975879892,5.22086070661469,15.742864865752,8.45519408536412e-05,0.000399980444159806
"RANGRF",0.679949017609638,4.01702731541741,15.7167747275357,8.47732954762629e-05,0.00040091680070542
"CLDN10",-1.13636677780349,4.38336318853622,15.7013837173284,8.49072449159325e-05,0.000401439390489026
"HES2",1.43139279692822,2.3909085767768,15.739226051051,8.50735557697862e-05,0.000402114653445262
"PGAP2",0.546365602741122,4.72843422666593,15.7188602590355,8.51658718605954e-05,0.000402380112144318
"ARHGEF10L",-0.572734603971053,5.43748533225412,15.7476182265244,8.51767246735403e-05,0.000402380112144318
"TRMT2B",0.628777949660654,4.08258427434131,15.704876741197,8.54715900319924e-05,0.000403661688647644
"CIB4",1.58020041611362,2.44154109405316,15.7237027218479,8.55954632470321e-05,0.000404135226362159
"TCF3",0.732680948231025,3.70092391715362,15.6781556856399,8.66844198165524e-05,0.000409155468306383
"NAT16",1.49326059647488,2.4481011404257,15.7425292881839,8.67065443350208e-05,0.000409155468306383
"REXO1",-0.679630530981211,4.55908581046467,15.69460432698,8.68888163093123e-05,0.000409902599949139
"WDR75",0.413799535723105,5.48043989516263,15.6910044706847,8.71431758690106e-05,0.000410989303272028
"PCNXL4",0.341711690656009,6.92655416472528,15.7300710702728,8.72437227418392e-05,0.000411350188196168
"TUFT1",0.913274408599114,3.20781295572783,15.6507894910314,8.72963316215387e-05,0.000411484911167605
"SEPT4",0.573270605263623,5.9156661324045,15.7553476395743,8.76240727576755e-05,0.000412916081918911
"VRTN",0.946672116919788,3.42147661412369,15.6400991739919,8.84205229394824e-05,0.000416554582477694
"C9orf72",0.460425877978949,5.64729912697373,15.6798990911976,8.86452601670678e-05,0.000417498446784099
"SYDE2",-1.14133877584983,3.848644655363,15.6122435948016,8.90221184338081e-05,0.000419158049391307
"C19orf53",-0.518823870342901,5.98214651539424,15.6738027627031,8.92715332753793e-05,0.000420216840713361
"CYTH3",0.355386181779484,6.96647718106453,15.6716494000024,8.95055776374226e-05,0.00042116673467787
"AGA",-1.05953091093396,3.58918879376255,15.5932676780247,8.95225319797179e-05,0.00042116673467787
"EFNA3",0.781336748483667,4.09519003310983,15.6091041202636,9.01338650422755e-05,0.000423869361845131
"ZMYM5",0.404948228086609,5.97389009572021,15.6365864156133,9.01465155653109e-05,0.000423869361845131
"HSD3B7",1.52175619310914,2.03729258648591,15.5866668698495,9.02177929914681e-05,0.000424088032952755
"CCDC67",0.744186020453589,4.12654377357883,15.588925716032,9.03808569454563e-05,0.000424737927781008
"SEMA3D",-1.23206374914339,4.24679330784238,15.5838335657508,9.06410164324956e-05,0.000425843633733349
"CBWD3",0.599875420229196,5.2454352226875,15.5789649414602,9.12605615570992e-05,0.000428636711620724
"CHST2",-1.19528241859187,4.03431005976687,15.5630465705788,9.14249150715037e-05,0.000429290879326424
"PLEKHA7",-0.493987118289588,6.73509829795924,15.7094024732331,9.21811036029321e-05,0.000432722921218042
"TRIM62",0.636526532065278,4.49452492627669,15.549986030697,9.23290064301158e-05,0.000433298407369403
"KCNJ8",-2.93128146925204,3.02456894215103,15.5485042523517,9.27065724988148e-05,0.000434951088292603
"RPS6KB1",0.434851445993591,5.41776652005827,15.5709965438791,9.27417674255106e-05,0.000434997002280751
"ARSD",-1.49885557850788,3.12686850612636,15.5116146736269,9.30669789521475e-05,0.000436402815574025
"SOS1",0.293388566660582,8.01256109546517,15.6040551879783,9.31973693760546e-05,0.000436894568378438
"CCNF",0.65410028227256,4.43236964754261,15.5176451631382,9.38062455017171e-05,0.000439628503418942
"IGFBP4",0.911890801185601,3.70159097517056,15.5075885519755,9.42550189971872e-05,0.000441610816976422
"ERCC8",0.405482834029889,5.90677867649325,15.5325320911325,9.49215077925608e-05,0.00044461182309402
"PIP5K1C",-0.443407064134642,6.15738709756349,15.55145513858,9.50640258926016e-05,0.000445157582954415
"SEPT14",0.803899304798902,3.78347349301744,15.4855519367257,9.54153062201419e-05,0.000446680350694238
"ZNF24",-0.4797718478056,5.52102204584159,15.525350803976,9.61444657366461e-05,0.000449970818319131
"GSTM5",1.35248012003656,2.43575824989218,15.4622084406988,9.63124845030381e-05,0.000450633980511618
"CHRM1",0.574289281800614,5.09756032516581,15.4834264358927,9.63940234158931e-05,0.000450892262535544
"FAM195B",-0.402301246526546,6.35791681367176,15.5212838203988,9.66131634797171e-05,0.000451793870191958
"ANKRD18A",-1.37609950701995,4.93460172647853,15.5317784823801,9.67512952609318e-05,0.000452316268396273
"SOCS6",-0.586153511296207,5.13776330345963,15.4797020018981,9.73448307817178e-05,0.000454966831281193
"AC006116.20",0.989008925848426,3.36666701839374,15.4590143920864,9.77619795667503e-05,0.000456791782255121
"ARAP1",-0.641059112260078,4.65385811018611,15.4435104641893,9.88892617556952e-05,0.000461932922580492
"MLLT10",0.282471625016041,7.79945661765376,15.459003336294,9.99383270239507e-05,0.000466705989811794
"WIPI1",-0.82181390140014,4.37771356442686,15.4019861125867,0.000100004945832765,0.000466850102641444
"SYNGAP1",-0.422735240433195,6.32780131866392,15.4471520708948,0.000100023725262197,0.000466850102641444
"RET",1.09685099197453,3.08659483250713,15.3971740173055,0.000100057239380975,0.000466879241810382
"FIBIN",-3.08184383627597,3.03482417756328,15.4214415899251,0.00010035335351798,0.000468133354830467
"CREB3L1",-1.14285396674765,3.95842443298567,15.3714091219513,0.000100461365948583,0.000468509557352149
"DYNC1I2",0.309687345325507,7.64162305631464,15.4419071287933,0.000101136388702002,0.000471529132510422
"LATS2",-1.17540805014884,3.72786235146679,15.3405733351895,0.000103093095250335,0.000480521042931049
"PHACTR1",0.308122385214647,10.5211654314511,15.4037651041366,0.000103213873935942,0.000480953054377609
"HBA2",-1.50059619264656,3.40128320362947,15.3001030919589,0.000103658452494894,0.000482893253527233
"LRRC37A2",0.467770342512025,5.77508184864525,15.353763495023,0.000103738798405346,0.000483136079624461
"NLRP10",1.41256994869346,2.47727610495427,15.3398252802585,0.000103903853299908,0.000483773176093125
