"","logFC","logCPM","F","PValue","FDR"
"BAI3",1.16870477597645,11.5481835992561,244.440441670297,8.11625421034156e-43,1.07713389210114e-40
"GRIN2A",1.44809558223675,9.68378736310144,252.660927415186,9.49533458293108e-43,1.25046252353677e-40
"TESPA1",2.48106942862543,6.56143543864981,249.408869918674,1.46778494374889e-42,1.91820444557107e-40
"PLXNA4",1.53457676284088,7.97913613520558,240.44275125709,1.60817255665532e-42,2.08575107348023e-40
"KIRREL3",1.76918829889347,9.06475400078051,259.937020485567,2.00652233824946e-42,2.5828317617166e-40
"SPTBN4",1.14545294746058,8.24929020637418,239.406233509592,2.24784861070846e-42,2.87187822502453e-40
"PRKCB",1.23037318035154,9.57925604054697,237.762478006371,6.28833858843937e-42,7.97454493585792e-40
"NTRK3",1.23315874715111,8.88144845202402,232.423997222938,2.62393196733537e-41,3.30306730005747e-39
"LAMB1",2.20707806540415,5.70670364096375,228.567239117319,3.46122435742778e-41,4.32526722621632e-39
"KCNN2",1.81282037942016,6.58073385912519,227.304739451,5.28349927220027e-41,6.55460199565714e-39
"MAN1A1",1.85317392288436,7.26622077704531,246.564091771543,5.38763940231108e-41,6.63571126385364e-39
"ARHGAP10",2.10155978071239,6.62212842886665,234.781440962522,8.97351250131744e-41,1.09733238587539e-38
"SLC4A10",1.2111073607562,9.00892074727391,227.901284725378,9.08605377999156e-41,1.10321447314507e-38
"CACNA2D1",1.25618827844374,9.15449785793442,227.468521620544,1.45014037708581e-40,1.74833825744429e-38
"EML6",1.27470124693692,8.09219014117791,223.519996515321,1.84152357757915e-40,2.20467717819266e-38
"NIN",1.27207221706618,7.6885755428539,224.39668935032,2.94877193237243e-40,3.50576218626499e-38
"FAT3",1.39627991861619,8.24413357648845,224.653506445954,4.30732743100622e-40,5.08561693922941e-38
"GRIA1",1.30407592052962,9.14908084871441,222.254030093444,4.96876970113953e-40,5.82639296462389e-38
"NRXN3",1.11774765657086,11.7653790014634,221.814495114847,9.05771548349985e-40,1.054884959711e-37
"CAMK2B",1.31042102636212,8.36978734907979,220.916333260523,9.27287102459304e-40,1.0726456212232e-37
"ATP8A2",1.15814590359865,8.90115484390554,219.708632729707,9.83319540649061e-40,1.12982755274577e-37
"ADAMTS16",2.86298822947036,4.74926302375709,213.626062788707,1.30789106841746e-39,1.4927396727538e-37
"RGS6",1.73215632673021,8.72010396459521,235.08492069963,2.0994192230827e-39,2.38026868206462e-37
"ZNF804B",1.85208847329407,8.56342449837982,230.090679561423,2.84190015466388e-39,3.20087701630563e-37
"UNC79",1.085544662775,8.95030560322287,215.969499576299,4.5928612226845e-39,5.13920157727834e-37
"CCDC64",1.50878925381166,6.98022155170248,207.489387372946,5.45741746966886e-39,6.06694721303448e-37
"ANKRD24",1.76710752768868,5.74398860890911,209.542592753002,6.51057201578425e-39,7.19103180065976e-37
"LNX1",1.60472497992034,6.72304101053465,209.502597059267,8.0477490967952e-39,8.83188875238037e-37
"HOMER1",1.66461937359352,8.43474723072342,229.425304226573,9.00631585810746e-39,9.82089984017832e-37
"ABLIM2",1.40237206785619,6.99101820920978,206.226469111946,2.92594440191104e-38,3.1703903899188e-36
"POLN",1.53434038814652,6.3420030583729,204.089373723276,4.4010515939173e-38,4.73874234514869e-36
"CHSY3",1.29856809166688,8.77208201993522,207.947476798657,5.97116307384684e-38,6.38914448901612e-36
"PDE4D",1.15517462641938,10.7282133680231,208.362513913226,6.67996215091175e-38,7.1031647219633e-36
"LRRIQ1",2.25071879375567,5.16738695579278,197.707134852186,1.19219997686945e-37,1.25990516074105e-35
"PALMD",3.06160847911124,4.87340390240504,203.258730984468,1.20833993477361e-37,1.269127587934e-35
"ENC1",1.87200773651056,8.99867705237438,221.159458662692,1.29838413256146e-37,1.35538636277147e-35
"CCBE1",2.44313729792911,5.87156671153976,206.935117259609,1.35788792285609e-37,1.40891159026038e-35
"RP11-219A15.1",2.09356877904536,5.93774691963632,208.168792622011,1.38650275591384e-37,1.42993537236415e-35
"NRG3",1.15900704194788,11.4993273339652,205.577941697599,1.65316332822871e-37,1.69473989097458e-35
"SNTB2",1.62989514242614,6.31148026565847,199.252930973041,1.83009198857674e-37,1.86495088359725e-35
"CAMK1D",1.13468882446314,8.83540583115074,204.03952375114,2.69898498965014e-37,2.73411970549174e-35
"LRFN2",1.55693413784068,6.89341356201349,198.215234216337,3.49118977534862e-37,3.51583346788049e-35
"RTN4RL1",1.59972196126376,6.27432372380827,198.385804587541,3.522933245131e-37,3.52705363489139e-35
"NETO1",1.47108908967129,7.95203510929879,197.47599817948,4.86913073152775e-37,4.84648361184622e-35
"COL19A1",1.35033581188075,7.56089925235957,196.890805204557,1.88494050353555e-36,1.86532840581091e-34
"WBSCR17",1.11377338789898,8.85780117239667,196.445264325249,2.89563992188565e-36,2.84904341739554e-34
"ST8SIA5",1.3183781641357,7.30057900092365,192.56182958145,3.20537709299872e-36,3.13577461897932e-34
"PAK7",1.30083437931752,7.97256084880492,192.64700703928,3.64899838289656e-36,3.5494802451812e-34
"CAMK4",1.3692017895147,8.05728754844228,198.744362712306,4.66125652310171e-36,4.50851478392662e-34
"MEIS3",1.62085617625768,6.35865128270503,189.883827317447,5.94964413369466e-36,5.7223543578007e-34
"MMP17",1.66725447912876,6.32505326458351,191.218296122257,7.31224215725829e-36,6.99360814146714e-34
"TARBP1",1.1564877681234,7.56552883453709,191.210314635267,9.82051715322239e-36,9.34040298128707e-34
"KLHL29",1.56330424501693,7.09968023894467,186.872781456816,1.23470379321545e-35,1.16785242761593e-33
"PAK3",1.14916489758856,8.57856569474788,190.998697501679,1.3147260026528e-35,1.23670929480308e-33
"PPP4R4",1.65005129521222,6.56013088049686,191.312010007037,1.45932488080941e-35,1.36522633658235e-33
"SRRM4",1.29034596113978,8.05565470419925,188.066485080739,1.56383990948192e-35,1.45505104621362e-33
"JPH4",1.52703244293654,6.90112846460236,187.405724442891,1.80326905462708e-35,1.66391861619913e-33
"NEGR1",1.07451574165672,10.3681278390495,191.282750630724,1.81218114473821e-35,1.66391861619913e-33
"BDP1",1.23418913412075,7.50108025762059,191.00951044691,1.81748119876891e-35,1.66391861619913e-33
"KIAA0020",1.21797217630748,7.15252979117362,190.835975826708,1.83965362859287e-35,1.67525904901648e-33
"PPP2R2C",1.18980194053962,7.8368248203921,189.412912322644,2.1536542595059e-35,1.95082332924556e-33
"MYO1D",1.31109826125517,7.82508393443832,188.530657660059,2.58959153839359e-35,2.33335827038412e-33
"ACTN1",1.63096738203069,6.7058866317183,193.68616360558,3.115171442512e-35,2.79223743957096e-33
"C11orf80",1.39484028204495,7.11851445602524,184.99282614834,3.37150479593609e-35,3.00625844304301e-33
"SLC2A13",1.0822909260007,8.85838818390622,188.808907249095,3.90606993754544e-35,3.46486618294186e-33
"BCL11A",1.46613834514697,7.77609875221892,186.727350563457,4.44937753198831e-35,3.92646099730102e-33
"SLC8A2",1.47993765797843,6.82802372226522,184.750760755909,5.324083318396e-35,4.67427212363792e-33
"TRIM9",1.14762274827794,9.13273859126649,187.503737963459,5.43445736438646e-35,4.74683214685185e-33
"OTUD7A",1.13990661061071,8.37989449299135,186.790419669303,6.56427248622882e-35,5.70458603879377e-33
"RNF165",1.47476695915464,6.4303183606159,182.186180987917,6.78254501194528e-35,5.864503565884e-33
"MSRA",1.19125155038366,8.95367621986764,187.763602105036,6.84375826527601e-35,5.88769555284047e-33
"SIPA1L1",1.02270958880141,9.02311162205895,187.157980161186,7.30211857233792e-35,6.25061349792126e-33
"GUCY1A2",1.1962269761388,8.14284293198198,186.258781410999,8.39797202627447e-35,7.15289955670741e-33
"CHN1",1.19876825125878,10.488452927779,188.032281102319,1.26552176539125e-34,1.07256102096526e-32
"EPB41L4B",1.50590933944944,6.57261319299935,178.925408301049,2.10797378510109e-34,1.77775917245964e-32
"WASF1",1.22133050019004,7.71577508098958,182.577629883262,2.16797434076284e-34,1.81939807420882e-32
"PDE10A",1.30323920501527,8.80566130184051,185.17226756848,2.5280930118981e-34,2.10417452230187e-32
"CELF4",1.17138508388475,8.78009076837578,182.775297081227,2.53189224062024e-34,2.10417452230187e-32
"DCLK1",1.32025019346046,9.7082376541291,192.407818826404,2.76270086832684e-34,2.28490042829736e-32
"SEZ6L",1.37608974358006,8.18884326421094,186.83839454917,2.79034865348934e-34,2.29667158402584e-32
"DLG2",1.04903545000096,11.696029390742,182.511809921005,3.44460806796527e-34,2.82161196763471e-32
"NGEF",1.53307988474754,6.91839597267933,179.117801120548,4.33849725672626e-34,3.53690823976921e-32
"PRICKLE1",1.32028801348841,7.82051983457928,177.319152669738,9.49634144744447e-34,7.70508841612556e-32
"HCN1",1.19642242636451,8.8504626864119,177.760086875722,1.12325533049878e-33,9.07081663119771e-32
"FMN1",1.28445979303188,8.02765212264401,176.986297764153,1.156682471732e-33,9.2969032469727e-32
"GULP1",1.95574964076541,7.00133545802852,185.453956812741,1.22393957219629e-33,9.79151657757031e-32
