,0
FEN1,5
FIG4,5
FAM131B,5
IGFBP6,5
IMPDH2,5
ING4,5
LRRTM4,5
LYPD6B,5
MACROD2,5
MADD,5
MAFG,5
MAGED2,5
MAGEH1,5
LRRN2,5
MAP6,5
MAPK8,5
MED21,5
MEF2D,5
MGMT,5
MGRN1,5
MMP17,5
MMS19,5
MAPK12,5
LRRC75A,5
LRRC57,5
LMTK2,5
ISOC2,5
JUP,5
KAT5,5
KCNC4,5
KCND2,5
KCNH5,5
KCNQ2,5
KIAA0930,5
KIAA1549L,5
KIFC2,5
KLF6,5
KLHL12,5
KLHL20,5
KRT10,5
LACC1,5
LHX2,5
LMBR1,5
EPB41L1,5
MPV17,5
ENGASE,5
EHMT2,5
ARMC6,5
ARMCX1,5
ATG12,5
ATG2A,5
ATP6V1G2,5
ATP8A2,5
ATXN1,5
ARMC10,5
ATXN7L3B,5
BACH2,5
BBC3,5
BDH1,5
BIN3,5
BMPR2,5
BOK,5
BRMS1L,5
B4GALT7,5
BRWD1,5
ARID5B,5
ARID1A,5
ABI3BP,5
ACSL4,5
ACTR1B,5
ADAM10,5
ADAM23,5
ADGRB3,5
AGGF1,5
ARID5A,5
AKR1C2,5
ALKBH4,5
ANAPC5,5
ANK2,5
ANKRD65,5
ANKS1B,5
ARF4,5
ARFGAP1,5
AKT3,5
C1S,5
CAMK1D,5
CAPRIN1,5
CYTH2,5
DCHS1,5
DCLK1,5
DCX,5
DEAF1,5
DHRS13,5
DIPK2A,5
CTR9,5
DNPEP,5
DSC2,5
DSEL,5
DUSP11,5
DUSP22,5
DYNC1I1,5
EEF1G,5
EFNB2,5
DOCK9,5
CTNNA2,5
CTIF,5
CSPG5,5
CBY1,5
CCDC136,5
CCDC184,5
CCT6A,5
CD46,5
CDK5R1,5
CDYL2,5
CEP164,5
CERS5,5
CHCHD2,5
CHKA,5
CLCN7,5
COPG1,5
COTL1,5
CRLF1,5
CSMD1,5
CSMD2,5
EMC10,5
MRPL10,5
ZYX,5
MRPS6,5
RASIP1,5
NRIP1,5
NRG2,5
PFN1,5
NR2F1,5
PGAM5,5
PHF14,5
RGS17,5
RHOBTB2,5
RHOU,5
PTGES3,5
RIMKLB,5
RIMS3,5
RNASEH1,5
PITPNM3,5
PLAGL1,5
PSMG1,5
PSMB3,5
PLEKHG5,5
NT5C3B,5
NLGN4X,5
NTSR1,5
NUDCD1,5
RAB3GAP1,5
PCSK5,5
PCGF2,5
RAB24,5
PDHA1,5
PDZD4,5
RAB22A,5
RABGGTA,5
RANBP10,5
PPIP5K2,5
PARP8,5
PAOX,5
PDZRN3,5
PTPRT,5
PTPRD,5
PABPC1,5
NUMA1,5
RASGEF1A,5
PTMS,5
RASGEF1C,5
PSMB10,5
PIGT,5
NKAIN2,5
MRPS26,5
NADK,5
NAALAD2,5
RNF26,5
NKD2,5
MYCBP2,5
POLR3GL,5
RPS6KA4,5
RRAGD,5
MST1,5
PPCS,5
RRN3,5
MRTFB,5
PPEF1,5
PPP1R7,5
PNMA2,5
NAP1L5,5
PDE4D,5
NEXMIF,5
RNF19B,5
NFIL3,5
RNF182,5
PNMA1,5
RNF169,5
NEURL1,5
PRKCB,5
PSMB1,5
UBE2L3,6
TSPAN31,6
SERTAD2,6
CEP68,6
CENPW,6
TRAF4,6
CENPF,6
UBR3,6
PRKAR2A,6
DHCR7,6
SF3B6,6
CDK8,6
TPRA1,6
TPPP3,6
CDH7,6
TSC22D4,6
CDC42EP1,6
CD9,6
UNC45A,6
DNMT3A,6
PPP2R3C,6
CENPB,6
CFD,6
COMMD2,6
COL9A1,6
COL11A1,6
CNTN2,6
CNPPD1,6
COMMD9,6
PRR13,6
CNKSR2,6
UNC5B,6
SGMS1,6
DAAM2,6
RAB10,6
SH3GL3,6
PRDX4,6
PRDX1,6
