,0
TTC9C,0
SAP18,0
GPR137,0
SNX2,0
NCBP1,0
TTLL1,0
SAMHD1,0
GRK6,0
CTH,0
CTDSPL2,0
CTDSPL,0
SAMD4B,0
DUSP2,0
RUNDC3A,0
CRYZL1,0
S100PBP,0
EBF4,0
TXNDC15,0
CRAT,0
CRAMP1,0
NDUFV2,0
CRACD,0
NDUFV3,0
GRPEL2,0
GRSF1,0
TNNT1,0
CPSF7,0
TXNL4A,0
NEIL1,0
CPSF3,0
TNNI3K,0
CPOX,0
RUVBL2,0
RUVBL1,0
SFPQ,0
ECPAS,0
NELFE,0
NEMF,0
CPEB4,0
EARS2,0
MKRN1,0
KCNJ3,0
E2F6,0
SNX17,0
DYRK1B,0
SF3B2,0
TUFM,0
ITGB1BP1,0
CRTC2,0
NDUFB2,0
DYRK3,0
CRTAC1,0
CROT,0
NDUFB4,0
CRYZ,0
TUSC2,0
CRLF3,0
MLH3,0
TNR,0
NDUFB9,0
SOX4,0
CRHR1,0
NDUFS1,0
TUT7,0
E2F4,0
TWF2,0
CREG2,0
NDUFB5,0
MAGI2,0
WDR13,0
PDCD11,0
LEO1,0
ANP32A,0
LENG8,0
TBC1D17,0
RAB8B,0
ANO5,0
ANO4,0
FOXRED1,0
PPFIA3,0
HOOK2,0
ZNF148,0
GLCE,0
ANKRD54,0
ST3GAL4,0
ANKRD49,0
LDHB,0
ZNF181,0
PPID,0
PPIF,0
ANKRD29,0
TERF2IP,0
RAB5C,0
ANKRD6,0
ZNF143,0
PPARGC1A,0
ZNF140,0
FMR1,0
APBB2,0
APBA2,0
FNBP4,0
FNDC1,0
AP5M1,0
LIAS,0
AP4M1,0
AP4B1,0
AP3S1,0
HNRNPR,0
ZMYND19,0
FNDC5,0
ZNF131,0
FOCAD,0
ZNF133,0
FOS,0
LGMN,0
TBC1D10B,0
KIF9,0
AP1G1,0
LEPROTL1,0
ANXA6,0
ANKRD17,0
TFAM,0
PPIL4,0
PPIP5K2,0
FUZ,0
FXR2,0
ALKBH8,0
IFI6,0
PPP1R7,0
ALKBH4,0
ALKBH3,0
FXYD5,0
TEF,0
ZNF304,0
PPP1R21,0
ZNF317,0
FZD3,0
ZNF322,0
SSX2IP,0
ZNF333,0
PPP2R2A,0
ZNF33A,0
PPP2R2D,0
ALDH18A1,0
GK5,0
LANCL1,0
ZNF319,0
RAB35,0
LARP1B,0
LARP4,0
ZNF189,0
ZNF195,0
FRS3,0
LCLAT1,0
RAB4A,0
IFNGR2,0
TEPSIN,0
FSD1,0
ZNF212,0
ZNF213,0
ANGEL2,0
ANAPC7,0
LATS1,0
ZNF23,0
HPRT1,0
FTO,0
ZNF26,0
SLURP2,0
ZNF260,0
ZNF266,0
AMMECR1L,0
HPS4,0
FUNDC1,0
SLK,0
ZNF34,0
APEH,0
TAX1BP1,0
RANGRF,0
LNX1,0
ZFAND2B,0
ZFAND5,0
ARL4C,0
LNPK,0
FGF9,0
ZFP1,0
ARL14EP,0
FGFR1OP2,0
ZFAND1,0
ARL1,0
ARIH1,0
THADA,0
IGDCC3,0
FH,0
ARID2,0
ARID1B,0
PNMA3,0
RAN,0
RAMP3,0
ARHGEF3,0
RANBP2,0
PMM2,0
ZDHHC8,0
IGF1,0
LPIN1,0
SQSTM1,0
ARRDC1,0
SRC,0
STAR,0
ARPP21,0
ARPP19,0
ARPC2,0
STAM,0
ARNTL,0
ST8SIA5,0
LPCAT3,0
ARMT1,0
TATDN1,0
ARMH3,0
FEZ2,0
SLC7A11,0
PLXNA3,0
ARMC8,0
ZDHHC5,0
ZDHHC6,0
LONP2,0
ARMC1,0
RAMAC,0
GLMN,0
ARHGEF11,0
IFT88,0
ARFGAP1,0
WDR89,0
TFIP11,0
POLR2C,0
LIN54,0
FLII,0
ZGPAT,0
ZHX3,0
HNRNPH3,0
POLR2I,0
TFPT,0
ZKSCAN8,0
POLR3B,0
LIN37,0
ZMAT4,0
RABGGTB,0
POLR3E,0
ST7,0
FLT1,0
FLVCR1,0
API5,0
LIMK1,0
ZMAT3,0
ZFYVE21,0
POLR1C,0
ARFGEF2,0
LKAAEAR1,0
ARHGDIA,0
