,0
FAM98A,0
FAM91A1,0
AUH,0
PRDX4,0
AATF,0
ACADVL,0
AATK,0
ABCA2,0
FBXO7,0
SCRG1,0
SALL2,0
KIAA2013,0
SLC25A1,0
SAMD14,0
HACE1,0
ABCD4,0
PRPF38A,0
ABCD3,0
GTF2F2,0
SAMD8,0
KIF1B,0
KIF26A,0
PROM1,0
HACD3,0
TMEM98,0
TRPC4AP,0
KIF5C,0
ZNF224,0
SAR1B,0
SLC25A24,0
GTF2I,0
SARS1,0
PRKDC,0
GTF3C1,0
PRKCSH,0
GTF3C2,0
SDC4,0
TRIP12,0
ACSL1,0
FNBP1,0
ZNHIT1,0
TRIM3,0
TMEM260,0
ARMCX6,0
RRBP1,0
KBTBD2,0
HEXB,0
ACSL4,0
PTPRA,0
ACSS2,0
ARVCF,0
TJAP1,0
PTPRG,0
ARMH4,0
SLAIN1,0
TNKS,0
FMNL2,0
GRHPR,0
ACO2,0
TMEM33,0
TNK2,0
FOXN2,0
GPSM2,0
TMEM258,0
SLC11A2,0
TK2,0
TRIM26,0
PTPMT1,0
RRAS2,0
RRM1,0
TMEM38B,0
SIVA1,0
ASB1,0
RSPRY1,0
PTH1R,0
ARPC5L,0
SKIL,0
TRIM4,0
TMEM263,0
ACBD3,0
VAPA,1
MRPS17,1
MYL6B,1
MRPL23,1
GTF2H4,1
MYLIP,1
MYL12B,1
MICOS13,1
GTF2H5,1
MYL6,1
GTF3A,1
TMEM42,1
MRPL21,1
MYDGF,1
TMEM237,1
HSPBP1,1
DNAJB1,1
GPR137,1
USB1,1
SURF2,1
HAGH,1
MRPS23,1
MRPS21,1
VAC14,1
UFM1,1
MYG1,1
DNAJB5,1
DERPC,1
CYSTM1,1
MRPL18,1
GNG4,1
MICU1,1
HYOU1,1
GNG3,1
HTR2A,1
MRPS18B,1
STS,1
DENND6B,1
HSPH1,1
MRPL24,1
MYRIP,1
MRPS16,1
STRIP2,1
MRPL4,1
ICA1,1
MRPL41,1
ICAM5,1
MRPL57,1
ICMT,1
GPR61,1
TMEM160,1
TMEM159,1
MRPL46,1
MGAT4B,1
GTPBP8,1
NAA10,1
CYB561D2,1
MFSD4A,1
GUK1,1
MRPL53,1
NAA20,1
MRPL52,1
CYB561,1
NAA30,1
STOML1,1
CXXC4,1
MRPL47,1
ST6GAL2,1
MGAT5B,1
MGST3,1
CYCS,1
DNAJC16,1
UCN,1
CYC1,1
STRN4,1
HMGCL,1
GNB5,1
MRPS25,1
MRPS15,1
GTF3C4,1
MRPL34,1
MRPS14,1
MRPS12,1
MRPS11,1
GNB1L,1
DNAJC19,1
MRPL36,1
IAH1,1
MICAL2,1
GNAZ,1
TMSB10,1
IARS1,1
ST6GALNAC5,1
MRPL9,1
HINT1,1
MRPL32,1
TMEM8B,1
UROS,1
MUS81,1
TOM1,1
TMEM54,1
TOLLIP,1
DCK,1
DHPS,1
STYK1,1
GOLPH3,1
GRPEL1,1
GRSF1,1
TMEM203,1
HOMER2,1
GRWD1,1
DIPK2A,1
HS6ST1,1
DCAF6,1
HSBP1,1
TMEM205,1
MRI1,1
MMP17,1
MRTO4,1
GSAP,1
MRM2,1
DCAF4,1
STK32C,1
GSK3A,1
TMEM200C,1
HRH3,1
STK25,1
GORASP1,1
DCTPP1,1
DHX16,1
MPHOSPH6,1
HPCA,1
MSL3,1
DCUN1D5,1
DHX33,1
HECW1,1
STK19,1
GRID1,1
GRIN2A,1
DCTN3,1
MRM3,1
MPDU1,1
GRIA4,1
MOSPD3,1
DCTN1,1
HDLBP,1
STIP1,1
GPAT4,1
MORN2,1
TNFSF13,1
MTCH1,1
TMEM38A,1
TMEM198,1
HR,1
TNFSF9,1
MTHFSD,1
GSKIP,1
DLD,1
HCFC1R1,1
MINK1,1
MRPS31,1
MRPL14,1
DGAT2,1
MRPL17,1
STARD3NL,1
TNFAIP1,1
MIGA2,1
GRAMD1B,1
GPX4,1
DALRD3,1
DBNDD2,1
MTPN,1
TMEM266,1
MIF,1
USP43,1
MTRES1,1
STAR,1
TOP3B,1
STK40,1
MTX1,1
HIGD2A,1
DNAJA3,1
MTX2,1
HIKESHI,1
HSPA8,1
UXS1,1
DBNL,1
HSPA4L,1
DLG1,1
MROH1,1
DLG4,1
STUB1,1
MLF2,1
UMPS,1
MLF1,1
DCAF11,1
MRPS7,1
TMEM208,1
DLL3,1
GREM2,1
DBP,1
TMEM63B,1
MKRN1,1
TNFAIP8L1,1
DGKA,1
MRPS36,1
MKKS,1
UROD,1
UST,1
DMAC1,1
SUPT4H1,1
UTP11,1
TNNI3K,1
TMEM219,1
MTIF3,1
HMOX2,1
FAM89B,1
TOX2,1
TCTA,1
TCP1,1
KCNJ4,1
LRFN3,1
LRFN4,1
LRFN5,1
TIMM8B,1
KCNIP4,1
LRP11,1
LRATD1,1
FLYWCH2,1
TRIM44,1
LRRC2,1
LRRC4,1
ERGIC1,1
KCNH5,1
KCNH3,1
TCERG1L,1
LRRC4C,1
KCNG1,1
TRIM46,1
LRRC59,1
FLRT3,1
TTC8,1
FJX1,1
TIGD7,1
FKBP1A,1
FKBP2,1
LNX1,1
FKBP3,1
ETV2,1
ETV1,1
ETS2,1
ESRRA,1
FKBP8,1
TDG,1
FLAD1,1
TIMM23,1
KCNK12,1
TTC5,1
KCNJ9,1
ETFDH,1
LPIN2,1
ETF1,1
TIMM10,1
KCNV1,1
TCEAL7,1
LRRC73,1
LTBP4,1
ENY2,1
TBCB,1
ENTPD4,1
KAT14,1
ENSA,1
FOXP1,1
LYPD6B,1
LYPLA2,1
TBCD,1
TUBG1,1
LYSMD2,1
LZTFL1,1
FRMPD2,1
LZTS3,1
JUNB,1
JTB,1
EMC7,1
EMC6,1
JPT1,1
LYRM1,1
TCEAL1,1
FOXK1,1
EPB41L4B,1
FNDC1,1
KCNC4,1
LRRK1,1
KCNC2,1
KCNB1,1
LRRTM1,1
EPN1,1
FNDC5,1
KCNAB2,1
EPB41L3,1
KCNAB1,1
EPHB6,1
TINF2,1
KBTBD3,1
LSM11,1
LSM14B,1
EPHA4,1
LSM5,1
TUBB3,1
KATNB1,1
KCMF1,1
EMC4,1
FILIP1,1
FHL2,1
TSPAN14,1
THEM6,1
KLF10,1
KLC4,1
TFPT,1
KITLG,1
KIRREL3,1
FBXL14,1
FBXL15,1
KLF9,1
FAM174B,1
FBXL2,1
TFG,1
L3MBTL4,1
FBXL3,1
KIF9,1
FAM168A,1
LAGE3,1
LAMB1,1
KIF3C,1
TFIP11,1
KIF16B,1
THBS1,1
KLHDC8A,1
FAM71E1,1
FAM8A1,1
FAM32A,1
FAM241B,1
KLHL7,1
KLHL8,1
FAM229B,1
KMT5A,1
TGFBR3L,1
KLHDC4,1
KLHL23,1
KPNA2,1
TSNAX,1
TFRC,1
KLHL13,1
FARSB,1
TFR2,1
FAM207A,1
KRT10,1
KLHDC8B,1
FAM219A,1
KCTD17,1
THOC3,1
FBXO32,1
LDLRAD4,1
TET2,1
FCHO1,1
TESPA1,1
LGALS8,1
KIAA0513,1
THRB,1
LGMN,1
LHFPL6,1
THOP1,1
KIAA0100,1
TSR2,1
TSR3,1
LINGO1,1
TSTD1,1
EXOSC9,1
EXOSC7,1
FGF12,1
KDM1B,1
FGFR1OP2,1
FABP3,1
LAMTOR1,1
LDHB,1
LDB2,1
TSPAN9,1
LAMTOR4,1
LANCL2,1
TRMT61A,1
FBXO34,1
FBXO44,1
KIAA1522,1
TRMT6,1
FAM13C,1
FBXW9,1
THOC5,1
LARP6,1
FAM135B,1
LASP1,1
THOC6,1
FAM131A,1
THOC7,1
FAM122B,1
TRMT112,1
FBXW7,1
LARP4B,1
DNLZ,1
FSD1,1
TLE1,1
TPST2,1
DYNLL2,1
GET3,1
SYT11,1
MEA1,1
TPRG1L,1
DYNC1I1,1
UBE2O,1
DYDC2,1
IMMT,1
ILDR2,1
DUSP6,1
IL34,1
GFRA2,1
DUSP26,1
TMEM126B,1
DUSP23,1
MED15,1
UBE2S,1
IL1RAP,1
SYP,1
MED16,1
SYT17,1
IMP4,1
TAC1,1
UBE2E2,1
INA,1
UBE2E3,1
UBE2F,1
EBNA1BP2,1
UBE2G1,1
GDAP1,1
GDE1,1
DYNLT3,1
MCOLN1,1
GDF10,1
GDF11,1
TMEM117,1
MCU,1
SYT5,1
DYRK4,1
DYRK3,1
MDH2,1
UBE2M,1
MCRS1,1
UBE2D3,1
TPMT,1
GGH,1
SYN1,1
DPM2,1
UBQLN1,1
METTL21A,1
METTL26,1
DPH2,1
DPCD,1
DPAGT1,1
METTL9,1
TMEM143,1
IFT43,1
UBTD2,1
DOHH,1
MFAP3L,1
DOCK4,1
GLT8D2,1
IFT122,1
GLYR1,1
TMEM158,1
MFSD13A,1
IFT22,1
DUSP14,1
DPY19L1,1
DPYD,1
MED21,1
TPM3,1
MED27,1
UBE2V2,1
TPM1,1
TPI1,1
SYNGR1,1
MED6,1
TPGS1,1
SYNC,1
DTNB,1
IGFBPL1,1
UBL5,1
TPD52L2,1
MEF2C,1
DRG1,1
DRAP1,1
SYNDIG1,1
MEIS3,1
GLE1,1
GINS1,1
JOSD1,1
UBE2D2,1
TMEM107,1
EIF4G2,1
G6PD,1
GABARAPL1,1
GABARAPL2,1
TARS1,1
MAP1LC3A,1
TRAPPC6B,1
MAP1LC3B,1
GABPB1,1
MANF,1
