,0
SH3GL3,2
ANKRD40,2
SEMA5B,2
MBP,2
CAST,2
SPP1,2
SEPTIN8,2
CLDN11,2
PTPRA,2
FKBP7,2
MLX,2
UGT8,2
TSPAN3,2
NAAA,2
TRAF4,2
ARL6IP5,2
ZNF689,2
SEC11A,2
GNPTG,2
CENPB,2
NMB,2
WDFY3,2
VCAN,2
TPRA1,2
SNX18,2
AATK,2
RARS1,2
TF,2
LITAF,2
SCRG1,2
METTL6,2
FBXO8,2
PFN1,2
RAD1,2
GALNT1,2
NOL4L,2
FAIM,2
LRPAP1,2
RALY,2
STOX2,2
NKTR,2
TTYH2,2
ACSL1,2
PNMT,2
WDFY1,2
PRKAR2A,2
CCT5,2
SERPINB9,2
GFAP,2
POLR2A,2
IGFBP5,2
STAG1,2
NPC1,2
LMF1,2
CANX,2
TRIP12,2
MAP4,2
ANAPC13,2
C1QL1,2
CD38,2
FMNL2,2
HMGCS1,2
PANK3,2
LGALS3BP,2
SMARCAL1,2
SECISBP2L,2
MFSD11,2
SELENOS,2
DSTN,2
RRBP1,2
ERMN,2
RFFL,2
MSMO1,2
ARL10,2
NEUROG2,3
FAT3,3
GYG1,3
NTAN1,3
PITHD1,3
PID1,3
UFSP2,3
CEP126,3
LCMT1,3
WDR45,3
MLF1,3
LDHB,3
CBLN1,3
ARL4C,3
SNRPD2,3
NDUFA10,3
GTF3C5,3
BMERB1,3
TOR2A,3
CYTH2,3
HES6,3
TMEM203,3
CWC25,3
DHX34,3
TSPYL2,3
NEUROD2,3
GLRA2,3
ZNF593,3
AMOTL1,3
BCOR,3
SMG5,3
NAALAD2,3
MAZ,3
TUBD1,3
ACBD6,3
TMEM143,3
TCEAL4,3
ATF7IP,3
NAA60,3
EDF1,3
MEX3A,3
FLYWCH1,3
ABL2,3
CREBL2,3
XPR1,3
BORCS5,3
DCAF8,3
KLHL2,3
BHLHB9,3
PDE1B,3
MLLT6,3
MTMR4,3
RCOR2,3
PTOV1,3
OGDHL,3
SLURP2,3
DIRAS2,3
AGO2,3
RHOBTB1,3
MRPL37,3
METTL23,3
PPA1,3
TOP2B,3
USP24,3
RFLNB,3
PES1,3
KREMEN1,3
SPOCK2,3
MRPL13,3
TBC1D1,3
DPH3,3
COX4I1,3
SMARCB1,3
GRIP2,3
OXR1,3
GRIK4,3
OCIAD2,3
PLEC,3
HSPB11,3
CTDSPL,3
CSRNP1,3
FXR2,3
CITED4,3
AMZ2,3
FOXRED1,3
ETV5,3
WDR37,3
RNF38,3
DAPK1,3
CACNG2,3
RBFOX2,3
ASGR1,3
CACNA1I,3
RASD2,3
PCGF3,3
TOPORS,3
C1QBP,3
CREM,3
UQCRH,3
NUP88,3
STK32B,3
RFX3,3
SHC3,3
CYGB,3
GADD45G,3
DMAP1,3
HINFP,3
PTDSS1,3
LRRC75A,3
PRKCA,3
DESI1,3
CES2,3
CCNI,3
ZNF462,3
NDUFB5,3
SMURF2,3
ITPR1,3
CDS1,3
LRRN1,3
INSYN2A,3
DCTN6,3
PTPRE,3
ASIC2,3
KCND3,3
ATP6V1G1,3
MRPL51,3
GAPDH,3
TNKS,3
MPP1,3
PDCD10,3
PTMS,3
PPM1K,3
IDH3G,3
ECPAS,3
RRP9,3
BRK1,3
UNC5D,3
CAMK2N2,3
RBIS,3
E2F5,3
PANK1,3
CEP131,3
SEC61B,3
EXOC6,3
ELOC,3
GLMN,3
VXN,3
TMED5,3
ZNF579,3
BAHCC1,3
FAM110B,3
MRPL43,3
CHCHD7,3
TMEM25,3
APEH,3
TUBA8,3
BID,3
TRIM28,3
KAT6A,3
MTHFD2L,3
ZNF304,3
SLC6A11,3
DOK4,3
DNAJC21,3
TENT4A,3
SCRN3,3
TLE2,3
RELL2,3
SPRY4,3
MAN1A1,3
SP9,3
CORO2B,3
SF3A2,3
DOT1L,3
DOP1B,3
ROBO1,3
ANXA6,3
FOXO3,3
RUNDC3A,3
G3BP1,3
BCL11A,3
NAALADL1,3
EFNA2,3
MIDN,3
IGDCC3,3
ATP5F1D,3
TMEM259,3
MAX,3
TPD52L1,3
RFX7,3
HDDC2,3
TRMT11,3
YTHDC2,3
TRIR,3
PDE1A,3
CCNB1IP1,3
ECSIT,3
KEAP1,3
UBE2QL1,3
SLC4A1AP,3
ZNF121,3
FBXO6,3
IMMP1L,3
SLC25A23,3
CAMLG,3
ATP5PO,3
DUS3L,3
TBPL1,3
SIRT6,3
BRD8,3
APIP,3
ATP5MC3,3
NPAS3,3
PDHX,3
KANSL1,3
FJX1,3
TTC3,3
TAGLN3,3
CNRIP1,3
TIMM10,3
TMEM132A,3
VPS37C,3
GCC2,3
CRHR1,3
POLR1B,3
PKIG,3
CCDC93,3
SCAND1,3
RRP1,3
RPL24,3
PRR3,3
PTPN4,3
ZSCAN26,3
EVL,3
ABT1,3
PCNP,3
TMEM223,3
SAMHD1,3
CKB,3
APBA2,3
MAP3K2,3
SNRPN,3
FOXN3,3
NINL,3
SNW1,3
PSMC3,3
BOLA3,3
SRSF5,3
SS18L1,3
KLHL41,3
FBXO9,3
B3GALT1,3
CDH4,3
PARK7,3
RCAN2,3
NPM1,3
ISCA2,3
ATP5MC1,3
LTBP2,3
MAD2L1BP,3
RPS6KL1,3
DUSP2,3
MLH3,3
CIAO1,3
RNF44,3
TUBGCP4,3
FKBP2,3
DNAJC4,3
UBE2V1,3
NDUFV3,3
YLPM1,3
FGF14,3
FBXL12,3
DNAJA4,3
KCNK2,3
KCTD3,3
ERBB4,3
ARL15,3
LRRC28,3
ST8SIA5,3
IDH1,3
HDHD2,3
MAST4,3
SEM1,3
ZNF254,3
SEC61A1,3
MRPS36,3
NAIP,3
MEX3C,3
MESP1,3
P3H4,3
EBF4,3
KLHL25,3
RPH3A,3
GNAI1,3
SRSF9,3
COQ5,3
ACAD9,3
POP5,3
SMYD2,3
CCDC71L,3
KCNH2,3
REPIN1,3
ZNF529,3
TMEM126A,3
ZYX,3
TMEM126B,3
TAFA2,3
COX8A,3
CCT2,3
THRA,3
MDM4,3
OSBPL8,3
CSRP2,3
MB21D2,3
PLXNA2,3
WASL,3
ARPC2,3
CASC3,3
TPGS2,3
MRPL23,3
VASH2,3
BMT2,3
PROX1,3
KRT10,3
HAPLN4,3
ZNF708,3
PRUNE2,3
CHN2,3
NPAS4,3
EPHA3,3
ASAP2,3
SPON1,3
ZNF333,3
BRAT1,3
GLRX,3
OSGEPL1,3
SDK1,3
HS6ST3,3
FSCN1,3
MIIP,3
LPIN1,3
KLF12,3
FAM162A,3
NANOS3,3
MRI1,3
HSPE1,3
MRPL11,3
BBS9,3
HIP1R,3
NDUFB4,3
ABTB1,3
RCC2,3
ERO1B,3
PRDX2,3
PGLS,3
EPS15L1,3
ANO8,3
GTPBP3,3
NR2F6,3
VWC2,3
TMEM18,3
NUMA1,3
NFIX,3
ELMO1,3
KIF26B,3
CCDC85B,4
MMD,4
PAK1,4
EFTUD2,4
TUBG1,4
B4GAT1,4
MAP2K6,4
PARVB,4
SULT4A1,4
SOD1,4
ADAM11,4
USP2,4
MORC3,4
ETS2,4
ATP6V0A1,4
SYNGR1,4
PANX1,4
GET1,4
KCNJ4,4
ATXN10,4
RSPH1,4
MAPK8IP2,4
C2CD2L,4
TLK2,4
APP,4
NUP50,4
CHORDC1,4
SCN3B,4
ELMOD1,4
STIP1,4
ARHGAP44,4
RAPGEFL1,4
NIPA1,4
SPA17,4
LHFPL6,4
SLC1A6,4
TM6SF1,4
HTR2A,4
ADGRL1,4
PDYN,4
HSPH1,4
PRKACA,4
JUNB,4
LINGO1,4
PSMB5,4
TGFBR3L,4
TNFSF9,4
CPNE6,4
RASGRF1,4
EMC9,4
POMP,4
OCEL1,4
MAPRE2,4
SLC6A15,4
DUSP6,4
TM2D3,4
MEF2A,4
UHRF1BP1L,4
GTF3A,4
GNPTAB,4
POLG,4
RAB27B,4
CLIP1,4
TMEM59L,4
WDR7,4
RAN,4
SVOP,4
COX6B1,4
COMMD4,4
NPTN,4
SLIRP,4
SPATA7,4
CDH22,4
CHGA,4
DISP2,4
SLC12A5,4
NGB,4
SCG5,4
SETD3,4
CYP46A1,4
OTUD7A,4
TTPAL,4
DLGAP4,4
MAFB,4
MAP1LC3A,4
COX5A,4
BCAS4,4
NAPB,4
PLCB1,4
LARP6,4
PAK5,4
TOGARAM1,4
FKBP3,4
L2HGDH,4
KCNG1,4
SNAP25,4
RAB11A,4
ARPP19,4
ARG2,4
EEF1A2,4
PHACTR3,4
PCSK2,4
GMFB,4
NOL4,4
TSFM,4
B4GALT6,4
ATP6V0D1,4
ACTR1A,4
INA,4
RAB11FIP2,4
NAT14,4
RRAD,4
CPEB3,4
KATNB1,4
PPP6R1,4
TCERG1L,4
BNIP3,4
MBOAT7,4
NDUFA9,4
TFPT,4
GPR26,4
CX3CL1,4
AARS1,4
ATAD1,4
NRGN,4
PKNOX2,4
ARHGAP32,4
ACAP1,4
RTCB,4
RABEP1,4
ZDHHC8,4
CAMTA2,4
RAP1GAP2,4
RTN4RL1,4
LRRTM3,4
GNAZ,4
GHITM,4
RTN4R,4
GDF10,4
PRKCG,4
GPR162,4
ENO2,4
PNMA8A,4
NDUFV2,4
SNN,4
TESPA1,4
DGKA,4
GRIN2A,4
CALM3,4
LDLRAD4,4
NUMBL,4
SERTAD1,4
PLD3,4
OSBPL1A,4
MARS1,4
HAGHL,4
RNF41,4
NR4A1,4
SCN8A,4
KCNH3,4
LPIN2,4
PPFIA3,4
DLGAP1,4
LIN7B,4
CLSTN3,4
SLC2A3,4
EPB41L3,4
CA11,4
GABARAPL1,4
L3MBTL4,4
SEZ6L2,4
CRYM,4
TMEM159,4
SLC8A2,4
MEIS3,4
SIAE,4
GDE1,4
AGRN,4
CREG2,4
SMIM13,4
NRN1,4
KIF9,4
RPP40,4
MAPK9,4
TMA7,4
SNAP47,4
TENM1,4
TRAF5,4
SLC9A6,4
NHP2,4
CD99L2,4
PNMA5,4
PNMA3,4
SQSTM1,4
MYLIP,4
NRSN1,4
KIAA0319,4
DLG3,4
LRATD1,4
NOL10,4
IAH1,4
CLASP2,4
ARPP21,4
COX7B,4
SKIV2L,4
PCDH19,4
ZBTB18,4
ARMCX2,4
GREM2,4
MRPS18B,4
GPRASP1,4
RAB4A,4
ATP6AP1,4
TUSC2,4
DOCK3,4
TIMM17A,4
ADAM19,4
CAMK2A,4
ARHGEF2,4
DUSP26,4
SLC6A7,4
SNTG1,4
NDUFA2,4
ANKRD34A,4
ABHD10,4
ATP1A1,4
GTPBP8,4
ASPH,4
ATP6V1A,4
EGR1,4
COX17,4
TSTD1,4
ARHGEF9,4
RGS4,4
