,sum_sq,df,F,PR(>F),p_val_adj
PARP6,11.79464367408382,12.0,1.4697624674892336,0.1575104401861306,0.2668057640238945
ARIH1,15.168706678709244,12.0,2.110434453957646,0.027358990256801913,0.07540304767573541
BBS4,7.076115206426073,12.0,0.5965330304896118,0.8375611882639015,0.8773714667612882
ADPGK,9.951002098635458,12.0,0.9058481467270095,0.5457396044558211,0.6436613472023601
NEO1,22.8740965006835,12.0,4.187178705585331,6.619024132921968e-05,0.000842987195241293
HCN4,21.345131403496612,12.0,2.5236641933502924,0.008245380779429492,0.03154277782176434
NPTN,6.303748649818182,12.0,2.3560700960157597,0.013453045347242358,0.04507847218246275
CD276,8.251487566245263,12.0,1.0268981345108603,0.4350627135630214,0.5463457146196123
INSYN1,7.427417151263843,12.0,0.9712787104127286,0.4844888014497881,0.5901802994773977
LOXL1,5.95814640983644,12.0,1.6409764423753612,0.10084183418149432,0.19458332127896055
STOML1,3.1268957169935385,12.0,0.5041682114495601,0.9050110480035228,0.9281957819131698
PML,17.78237353991813,12.0,2.05252532509683,0.03227923270141978,0.08446353359325756
SEMA7A,2.422750559725804,12.0,0.9821634111062337,0.474604715375899,0.5811778418072966
UBL7,6.224640632769048,12.0,1.1887603866637604,0.30897337405976405,0.43093408487463003
CLK3,12.94779135581909,12.0,1.2354939816313066,0.2779457228348738,0.3999656676863236
EDC3,9.098358556450782,12.0,0.8377256249136383,0.6119212683838064,0.6977157136419854
CSK,15.617444826308084,12.0,2.1226026873470265,0.026421597632787595,0.07364739801047916
CPLX3,6.981780678467525,12.0,8.681233665120184,9.842048424493387e-10,1.352620625264703e-07
ULK3,7.049503866379529,12.0,0.9727059254081123,0.48318729049859843,0.5889844547142036
SCAMP2,2.6573493648136974,12.0,0.9703084087896202,0.4853745749267687,0.5910247402705219
MPI,14.83836887548805,12.0,2.4212565992700994,0.011124568411139726,0.03911226648712279
FAM219B,8.557712454164264,12.0,0.9236067233714297,0.5288358613114208,0.6289745041275592
COX5A,17.22229003146943,12.0,2.876859796228464,0.0029221677953693414,0.014520950383033403
SCAMP5,11.447981591276534,12.0,2.0452923889672907,0.03295075464376488,0.08583042397730892
COMMD4,19.6265737040991,12.0,2.395407030758403,0.011996119500761782,0.04129355826654747
NEIL1,10.792508678543964,12.0,1.0692082010729627,0.3994151340834655,0.5150279449153551
MAN2C1,21.009092003738193,12.0,3.40370461818732,0.0006248606939318278,0.004632622600422118
SIN3A,12.685524658980924,12.0,1.3464835021489652,0.21389350381269553,0.331738484606249
PTPN9,12.988332902570718,12.0,1.7760303212421924,0.0699890588264931,0.14842451719814567
SNUPN,9.352907466913273,12.0,0.9417645573477332,0.5117545636015997,0.614532605848139
IMP3,13.546309487118418,12.0,1.5994836784572752,0.11256794662205487,0.21038057523707693
UBE2Q2,5.3884395195122154,12.0,0.5666683882303593,0.8611449092225266,0.895474006111917
TMEM266,10.707239984068847,12.0,1.3553445550791883,0.20934373818907528,0.326607445144867
ETFA,12.6078668977458,12.0,1.3060545764039142,0.23568968020112868,0.35522898292733573
SCAPER,15.442388641773377,12.0,1.7710448950190962,0.07095149355471371,0.14981785855019217
RCN2,19.059659799169893,12.0,2.241826610942154,0.018742377699652785,0.05737360833058605
TSPAN3,15.908739287453637,12.0,4.122383338102323,7.945678987284909e-05,0.0009588966201168996
HMG20A,13.402610793106916,12.0,1.4295159192630909,0.1743292184911338,0.28634025042211203
LINGO1,13.987652031229997,12.0,6.5134147849776545,1.4384605929502807e-07,7.483245841743607e-06
TBC1D2B,5.543105103929169,12.0,0.577572423671847,0.8527143240990672,0.8892178365010431
CIB2,19.142020378394896,12.0,2.224443163618395,0.019708348212703057,0.0596171058944053
IDH3A,14.16751397673556,12.0,2.6059116609679513,0.0064785688080275395,0.02631102145925358
ACSBG1,18.00797192142569,12.0,4.574586275451477,2.2488940207157374e-05,0.0003778798566195348
DNAJA4,19.359639042807785,12.0,3.1648449988221894,0.001254964589665735,0.00783438233331667
WDR61,10.083037242278625,12.0,1.0841085770314653,0.38729591185472517,0.5033480248917868
IREB2,10.185179468578312,12.0,0.930175898028486,0.522631215039502,0.6239320923225379
PSMA4,12.344199303928342,12.0,1.2590350377503288,0.26324010409431847,0.38383450174196115
MORF4L1,7.075448661127701,12.0,1.0290465454624569,0.43321005004067875,0.5450195574224033
CTSH,1.269942467304259,12.0,0.304431466084572,0.9865518918780307,0.990316125630972
RASGRF1,32.997505174022166,12.0,4.742570812797675,1.4181776957670754e-05,0.0002596139209269032
TMED3,32.84058905638923,12.0,5.253378234878265,3.585834091818988e-06,9.031123385503734e-05
MTHFS,11.174555314885438,12.0,1.1033691615068655,0.37197881281457273,0.4893814699809381
FAH,6.795300446968853,12.0,0.790591838425558,0.6582935843342512,0.7349589121312549
ARNT2,24.37828267123586,12.0,5.7133235165923155,1.0770466099232022e-06,3.43164193223974e-05
CEMIP,6.828736125065076,12.0,1.0828676220463307,0.3882963409310479,0.5040079936979263
MESD,24.198644622655337,12.0,5.443568784581573,2.1718413381486686e-06,6.097047268802726e-05
MEX3B,15.66221481276381,12.0,3.313760154481578,0.0008120703192896746,0.005664805681832821
EFL1,5.632322002987183,12.0,0.5236401772216445,0.8922029121676556,0.9180248536417223
CPEB1,20.076528351337707,12.0,2.946849117919951,0.0023789091155676486,0.012460179258331575
AP3B2,5.674772199160834,12.0,0.7013354152556711,0.7446938200131106,0.8050176913219913
WHAMM,17.654068727532685,12.0,1.8345723314377482,0.05956497352798114,0.13249175646694017
HOMER2,9.067937336469297,12.0,0.9949445694495886,0.4631252186740835,0.571107139888973
RAMAC,13.38307370764737,12.0,1.5107533114441134,0.14184645628584497,0.24768611649259345
BTBD1,6.847804822247177,12.0,1.1558402513944086,0.3323019989515952,0.4537797428957865
TM6SF1,9.326054701159473,12.0,2.831952952490751,0.003334542926045763,0.0160169385826966
HDGFL3,10.188774176431371,12.0,1.1890142265344033,0.3087982201141608,0.4307963338223846
SH3GL3,21.331941914809505,12.0,4.094677403658859,8.59276173758052e-05,0.0010156887044883366
WDR73,15.45912145352096,12.0,1.5632932053782718,0.12378525604359165,0.22490423000185317
NMB,19.363226818265638,12.0,2.6203889389634227,0.006209061877736727,0.025365147191747907
SEC11A,15.014556298262562,12.0,3.5766704467059838,0.0003783119573477537,0.0031290560129502844
ZNF592,15.49621752558115,12.0,1.6984991898881159,0.08642374195489624,0.1739811578313696
PDE8A,13.743919363319,12.0,1.9282314839740433,0.04587579400951509,0.10922894133906984
AKAP13,11.823507610269374,12.0,3.1125491694760945,0.0014627484117848838,0.008751778671679799
KLHL25,14.261720343305791,12.0,3.3245171007600987,0.0007869853914879588,0.00552750685341047
NTRK3,12.607038138266832,12.0,1.8187113937119452,0.0622351338158563,0.13631329975651874
MRPL46,17.30144515065593,12.0,1.8866018308439638,0.05154453877725829,0.1193070270242333
MRPS11,8.533626474778009,12.0,0.8795299474100648,0.5710970080732981,0.6645346330161166
MFGE8,6.248148018400952,12.0,2.0713840521681135,0.03058983856934709,0.08143006483336585
ABHD2,11.608064782474722,12.0,1.6642818598548688,0.0947539192520679,0.1860328546850834
POLG,22.979904760776854,12.0,2.7926731145778785,0.0037427138825384732,0.01743192181609219
MESP1,17.048043439446573,12.0,2.3476745776248795,0.013785839201313058,0.04590958675070186
AP3S2,15.744360619900831,12.0,1.5239069730379935,0.13711851070570658,0.2419212965277153
IDH2,22.278233312893263,12.0,3.843950067769425,0.00017534069608236608,0.0017473345557645313
SEMA4B,18.073681858863637,12.0,2.1297399018384326,0.025886343915340677,0.07273289405857465
CIB1,5.473184466999085,12.0,0.9882257011544519,0.46914240845051436,0.576904820648015
NGRN,5.784137086422682,12.0,1.2408458637537694,0.27454844753745855,0.39632708152554585
IQGAP1,4.822430926620303,12.0,1.110959133230549,0.36605250927006566,0.48393560737383556
CRTC3,14.092619387600186,12.0,1.4944794154545624,0.14789400392527,0.254927063773672
FURIN,15.578531557186338,12.0,1.7937567780307397,0.06666486480546212,0.14342291474969515
MAN2A2,21.073871098546345,12.0,3.1344256479284103,0.0013719138938204237,0.00834936096120189
HDDC3,9.263136635890202,12.0,0.873191906549376,0.5772498374171222,0.6697727448257134
UNC45A,29.150666762506255,12.0,3.741991347242054,0.00023488111978996293,0.002213700461643786
PRC1,14.630293240802402,12.0,1.368465343965074,0.20275387182851395,0.31930180465143776
SV2B,19.949538706451172,12.0,7.756099104053281,7.62775099526796e-09,7.552293673594342e-07
SLCO3A1,6.939590788102198,12.0,0.6299096301353975,0.8094985905905572,0.8549969055010151
ST8SIA2,18.583459840259415,12.0,2.826359691346124,0.0033898263936242568,0.016240125615240457
FAM174B,8.205935203269647,12.0,0.8335782626351272,0.6159953165645514,0.7006033689385363
CHD2,7.773003276896994,12.0,2.4814251545312835,0.009330660113330239,0.03442347464845429
RGMA,7.666897989314663,12.0,3.7533349757881247,0.00022735004128882172,0.002158184721842753
NR2F2,3.062759633081864,12.0,1.8403740732352372,0.058615486258764345,0.13106639083795582
ARRDC4,20.606354553618615,12.0,2.3553644405185126,0.013480710287361912,0.045138320118555814
IGF1R,12.10223912730054,12.0,1.1821940831457074,0.31352940634318804,0.43537607805882605
SYNM,40.44213029755498,12.0,16.891213930843126,5.677294991457638e-16,1.0455306456268385e-12
LRRC28,20.440203241635743,12.0,2.4015746602911165,0.011782245108923504,0.04072481717829115
MEF2A,15.428384159913124,12.0,3.1204289342172857,0.0014293530179793055,0.008602276202322514
LYSMD4,8.221049876431104,12.0,1.5752835137481487,0.11996247393507357,0.2198456392311785
LINS1,18.874570853130955,12.0,1.9803433924125826,0.03961413810357915,0.09860578033416816
LRRK1,9.664765152312665,12.0,2.2722462376944756,0.017162198354783352,0.05406415410566032
SELENOS,22.139327724303676,12.0,2.5068700648915665,0.008661042833966527,0.032655249438303696
PCSK6,5.794170539709735,12.0,0.7040683092603452,0.7421146446516229,0.8031111488824978
TM2D3,7.523778036887672,12.0,2.317554253795725,0.015047736716001653,0.04913459563154015
TARS3,15.485720864737148,12.0,2.0626577864787587,0.031360664634165994,0.08263585161736314
POLR3K,11.27453635301282,12.0,1.4986161606689048,0.14633569520123946,0.2531390346445638
MPG,20.912870910565562,12.0,2.3886625429663995,0.012234378406553191,0.0419568552579299
NPRL3,4.3830451711928955,12.0,0.42492150566486103,0.9483282337666316,0.9611674602667191
HBQ1,11.668384507376738,12.0,1.343932331969924,0.21521839425014974,0.33300806154518214
LUC7L,13.285056224646677,12.0,1.368092303495071,0.2029388235278098,0.3195061548708945
FAM234A,14.431621917292631,12.0,2.0609182380820967,0.031516551377505767,0.08291554430973518
RGS11,5.594164334679662,12.0,0.5499900315352754,0.8736146597283521,0.9041523869594994
ARHGDIG,7.0898378033716725,12.0,2.0571702145012685,0.031854969181874984,0.08370042708919959
AXIN1,12.09758515843163,12.0,1.2648385503112858,0.25970900348717413,0.38043278779985673
MRPL28,15.437870275783261,12.0,1.768479758655604,0.07145149038597709,0.15058945375923027
PGAP6,15.757828875740639,12.0,2.4397230306108835,0.01054050588370138,0.03763357044479345
DECR2,29.807353522605016,12.0,4.310059566597826,4.688671340441385e-05,0.0006492223413952523
RAB11FIP3,10.268638945426233,12.0,1.034085660661603,0.42888204438440586,0.5414981303567269
CAPN15,8.030055364948701,12.0,1.0483242491800473,0.4167869719057099,0.529805676764912
PIGQ,27.456250381687465,12.0,4.536622436183188,2.4973638742379616e-05,0.00041124244020495157
RAB40C,22.246188652183687,12.0,3.453441334123751,0.0005407354392992568,0.0041286002695419205
METTL26,14.094642166410468,12.0,1.5023547354345765,0.14493977736880162,0.25143283157722784
MCRIP2,8.670070155793663,12.0,0.8161587186547563,0.633130451889734,0.7140942186429043
RHOT2,11.80425805508157,12.0,1.170869358519931,0.32150088611073113,0.44376229213829904
RHBDL1,13.689683689041521,12.0,1.826608227732984,0.06089194795264715,0.13445876660622902
STUB1,4.384735453894486,12.0,0.5306554758967357,0.8873919451049918,0.9141983699403405
JMJD8,18.214263746060034,12.0,2.11015373395639,0.027380991680650533,0.07541853765941672
WDR24,17.55047835788748,12.0,1.9471355948324867,0.04350230493082055,0.10510869163027962
FBXL16,14.103328720640256,12.0,1.9842777459613539,0.03917615452484498,0.09783944422695215
METRN,3.974913399468509,12.0,2.6735507292217284,0.00531164988695033,0.022674859600852405
ANTKMT,13.298721309504314,12.0,1.5682720711576146,0.12218484129076478,0.22296433186788783
HAGHL,21.299183348803894,12.0,3.3732713191813084,0.0006827433758618098,0.004957744814063953
CIAO3,13.960140262600635,12.0,1.588640539757269,0.1158288719896693,0.21451171626727172
RPUSD1,16.479953907632115,12.0,2.0115941885101134,0.03626076286520462,0.09228554573322392
CHTF18,6.613066704445633,12.0,0.650135906771469,0.7917310570513052,0.8418313595067457
LMF1,16.810489588155765,12.0,2.4985221551803436,0.008875312257936271,0.03318062333377068
SOX8,5.053040145737957,12.0,1.5608319470423304,0.12458330636106096,0.22564183418030084
CACNA1H,8.60151444109118,12.0,1.328493589839727,0.223380286333743,0.3420232655201931
UBE2I,14.33351134369815,12.0,2.033869739181219,0.03403875328374336,0.08799237513663921
TSR3,11.92901279212842,12.0,1.2415238064250844,0.2741203779526046,0.3958752258763461
GNPTG,31.55776079556837,12.0,4.312790309458926,4.6529978660119484e-05,0.0006462263099583412
UNKL,14.633033505322812,12.0,1.6088729857444433,0.1098113874708809,0.20679862221352002
CLCN7,28.65612898664346,12.0,3.812282613082761,0.00019198060807259422,0.0018866141292768917
TELO2,13.02037259090529,12.0,1.6302339556791212,0.10376629653010146,0.19856194065859814
IFT140,10.390825525717284,12.0,1.4574781853951215,0.16248871936217704,0.27252789159859214
CRAMP1,6.586366987483237,12.0,0.6319752345727995,0.8077087022056254,0.85340008375323
JPT2,15.072867801317447,12.0,1.5107013973111885,0.14186539730472825,0.24768611649259345
MAPK8IP3,17.962026308930284,12.0,1.9704980432224215,0.04073079499381093,0.10041476848808863
NME3,14.58946009570744,12.0,1.6156998443735395,0.10784559467059075,0.20399388572859484
MRPS34,11.822942924024778,12.0,1.243172072914687,0.2730817546508635,0.394684789958429
SPSB3,6.739290560204422,12.0,0.7427276625821028,0.7050833072823057,0.7746198625531706
NUBP2,20.97591102218847,12.0,2.2940217576128306,0.016111927620370864,0.05165690443188542
HAGH,13.065040662440921,12.0,2.2693266464717348,0.01730801819090239,0.05444714594848299
FAHD1,4.873637393253126,12.0,0.4574698555445816,0.9322979440513378,0.9486793533898463
MEIOB,30.25525024338393,12.0,4.258777083692841,5.412879195942078e-05,0.0007241713740258632
MSRB1,9.906269959146108,12.0,1.0587220618107998,0.4080822406273327,0.5219643383381691
NDUFB10,19.097433687747664,12.0,2.097233770481594,0.028412346075100278,0.0773111355376842
RPS2,13.153249512017073,12.0,2.8535023470908665,0.003129853051097031,0.015248511584392306
TBL3,8.825597240197993,12.0,0.7771155319668721,0.671530635231102,0.7467037905093572
GFER,9.46217965931331,12.0,0.9017668824508126,0.5496494830474061,0.6472722509480107
SYNGR3,5.629487782473198,12.0,2.583408435474072,0.006920739966009179,0.02770703200304892
ZNF598,17.552706224073034,12.0,2.121785824308653,0.026483538295866468,0.07369684893561397
SLC9A3R2,21.188461243722536,12.0,2.692929798035168,0.005017694423696969,0.02175279202137556
NTHL1,11.47353788802581,12.0,1.143568005043468,0.3413090655803937,0.461527764745687
TSC2,11.311811387478782,12.0,1.1713829942995233,0.3211362203859185,0.44346465466609736
RAB26,13.755521541697611,12.0,8.70548366127306,9.341606617394873e-10,1.323346365122646e-07
TRAF7,7.4825037598894335,12.0,0.8923963918074104,0.5586588908907206,0.6541367074417289
CASKIN1,26.51654479646481,12.0,3.9549965155205116,0.0001277171000987239,0.001378685882425615
MLST8,14.270236074085451,12.0,1.3567993130533127,0.20860446809575958,0.32573002242254606
PGP,8.391976875306478,12.0,1.8536438839673908,0.05649717271023758,0.1272568410753101
E4F1,8.314423524203416,12.0,0.7463227099915537,0.7015966629751794,0.7717479479961118
ECI1,8.291806271237181,12.0,1.536493159744036,0.13272545447958295,0.23675629307400228
ABCA3,16.51326125635693,12.0,2.5539411736474538,0.007545351819764495,0.029590119061495515
TBC1D24,10.127992044673858,12.0,1.631373025906405,0.10345258933658308,0.19804996693915253
KCTD5,14.990399774050024,12.0,1.5911246079409178,0.11507440160850363,0.2135009248460813
SRRM2,9.055153682577473,12.0,1.2762714340573733,0.25286103669777577,0.373191925935746
ELOB,33.08527832762094,12.0,5.725852412158642,1.0428187401969004e-06,3.3574387971094617e-05
FLYWCH2,10.6915091826622,12.0,1.8854180368554647,0.051715076092300666,0.11949621597438005
FLYWCH1,17.925414790792132,12.0,2.4880517467933143,0.0091514923600676,0.03393755201429821
PAQR4,12.642955404679052,12.0,1.7874846940104332,0.06782379583852112,0.14503518627057652
HCFC1R1,6.36972798417004,12.0,1.2291701855590185,0.28200111829671864,0.40383612710360584
THOC6,6.986484754373323,12.0,0.9423889828939385,0.5111710980312167,0.6139921041835956
ZNF205,11.050282148601948,12.0,1.1130262177136128,0.36444935908887593,0.48264773457361854
ZNF213,8.530297719989656,12.0,0.7584298275173443,0.689814001790382,0.7616075933436256
ZNF263,15.861980368022376,12.0,1.863086395322801,0.05503405960120651,0.12479448326221389
TIGD7,12.012610099926723,12.0,1.259307710648648,0.2630733671886975,0.383773695353854
ZNF75A,12.740926882941798,12.0,1.1720443047534796,0.32066714610038827,0.44301621624791826
ZNF174,13.779153979655016,12.0,1.4097275637882698,0.18314780043925719,0.29690580043040143
NAA60,21.54285693315194,12.0,3.2062948318753945,0.0011115914765767161,0.007142731553606701
CLUAP1,8.597129331262721,12.0,0.8096924932564479,0.6394962302033704,0.7188789873183151
DNASE1,16.562222450994085,12.0,1.9903559994337803,0.03850861531485531,0.09674961250182475
TRAP1,8.026393755477349,12.0,1.102388019111843,0.372749449214626,0.49021215927720013
CREBBP,14.281210055507096,12.0,1.6286814588676461,0.1041952557937704,0.19917581800893458
GLIS2,13.689979566226773,12.0,1.8887783400639424,0.051232381316158405,0.11877471059769587
VASN,7.367756182245297,12.0,0.7810775828243615,0.667642339415911,0.7430981096750524
DNAJA3,12.690832130177412,12.0,1.2763418871698406,0.2528192811390487,0.3731901155383714
NMRAL1,6.197698603880736,12.0,0.604808924968898,0.8307609823293526,0.8721522204182737
HMOX2,11.470088155033977,12.0,2.0290781001553033,0.03450537884001788,0.08870059418170984
CDIP1,11.551008873909732,12.0,1.3306585170005276,0.22222077911757218,0.34092118195844795
UBALD1,7.29484290966011,12.0,0.7656012347068336,0.6828091810583103,0.755776768744431
MGRN1,21.153351092698294,12.0,2.987151581221365,0.002113313406008693,0.011428400703022302
ANKS3,4.197232353338967,12.0,0.40024209164406743,0.9588182120649174,0.9694518608426221
ZNF500,14.235755958297124,12.0,1.3915192215005507,0.19159349103301035,0.3063366670310747
ROGDI,4.566174813682238,12.0,0.7192157286199433,0.7277183910926539,0.7927057892694911
GLYR1,6.664023122096206,12.0,1.8894356107075228,0.05113846775616094,0.11864021443656587
UBN1,15.760557734313894,12.0,1.5975283410990073,0.11314980132078895,0.21090783350732067
NAGPA,2.8110947005161386,12.0,0.31796419699125056,0.9837995125596833,0.9882303014432731
ALG1,15.711572141249148,12.0,1.9156399204451497,0.04752463742887668,0.11255320510419148
EEF2KMT,8.31900024691342,12.0,0.7546155442856732,0.6935323539733096,0.7649791465484229
RBFOX1,7.970693132179919,12.0,0.9337857093453593,0.5192335540665539,0.6206805875431428
METTL22,10.291970969360818,12.0,0.9534705896856819,0.5008625085881455,0.6048448497153631
ABAT,26.414432286002114,12.0,6.04526923810045,4.6158149806516787e-07,1.8163429205914813e-05
TMEM186,12.133456356336781,12.0,1.2967442886940737,0.24095454014002057,0.3609418261931527
PMM2,15.989035489251982,12.0,1.7005955428848478,0.08593597018880769,0.17318853436168555
CARHSP1,21.446791114257987,12.0,3.6131818653864727,0.0003404224677746588,0.0029101181057193887
USP7,11.440189871153299,12.0,1.4966113605762112,0.14708909618050184,0.25391758485752924
GRIN2A,20.942294824826707,12.0,3.0082105794002953,0.00198658958683361,0.010940500547586053
NUBP1,18.452188448466803,12.0,2.230195737849576,0.0193834227029408,0.05890513407547158
TVP23A,10.74618846840117,12.0,1.2160489881799716,0.29055825855693485,0.41218000998186044
DEXI,9.244523157362963,12.0,1.7872734370113932,0.06786315729312695,0.14508566342120105
CLEC16A,7.519692320675202,12.0,0.6757057032536947,0.7685692204167339,0.8233481835839481
LITAF,5.698058090028779,12.0,4.1567020118033104,7.2123766951862e-05,0.0008950345634673118
SNN,13.384146341033695,12.0,3.0321885221575275,0.0018515646789613541,0.010332853069015848
TXNDC11,10.410414060490282,12.0,0.9613344993188218,0.4936019269569887,0.5977231119700095
ZC3H7A,8.55468226779691,12.0,0.8799716789784692,0.5706687873295291,0.6642293254620533
RSL1D1,15.729598200637906,12.0,1.633833556312367,0.10277788366315091,0.19732667905969425
GSPT1,11.254275226801624,12.0,1.4809335126683798,0.15309876926600674,0.2611807756696615
SNX29,13.404734767152613,12.0,1.8998786224435615,0.04966806336754766,0.11634279508735153
CPPED1,22.059590193045477,12.0,2.5408303963621486,0.007840940443914127,0.03042536013803678
SHISA9,18.86770530776382,12.0,2.409606664289593,0.011509346813577145,0.03999172281487485
MRTFB,29.912760958140247,12.0,3.8808618863223567,0.00015778173881839387,0.0016188531656704972
PARN,20.283617599231075,12.0,2.7764788183356846,0.003925201739715733,0.018062597510895787
BFAR,12.993102537594751,12.0,1.443388333063302,0.16836554388798466,0.2795365899964953
NTAN1,30.421933656233826,12.0,6.932437056861588,5.2109359914472154e-08,3.355405497150067e-06
RRN3,19.942630399175613,12.0,2.4717107224717965,0.009599605136159827,0.035076652418158605
BMERB1,23.313148690182505,12.0,3.3443735990812193,0.0007427168714661755,0.005276957525046716
MARF1,12.52380300968035,12.0,1.5258461380743225,0.13643339569757415,0.24112835078373568
CEP20,17.14518642326928,12.0,1.8343108128073122,0.05960811188296922,0.13251363935740718
XYLT1,12.336295296460593,12.0,1.7422796995816563,0.0767498195882762,0.15906197136368383
SMG1,13.990128092828538,12.0,1.508624740632629,0.14262489864461875,0.24868208042409568
TMC7,11.397203797358188,12.0,1.0896878074748093,0.38281822687823774,0.4992673914718122
SYT17,5.693729580850512,12.0,2.588006426720409,0.006828020533662853,0.027431244796669963
GDE1,17.412791476414156,12.0,3.7189088491096274,0.0002509966931531092,0.0023251283204766895
CCP110,17.360528275745462,12.0,2.298047105588944,0.015924799110410785,0.05132500882347305
VPS35L,4.890873557369467,12.0,0.40773295718608527,0.9557856143020715,0.9670227377753516
KNOP1,12.819062634978923,12.0,1.3680636613624373,0.20295302995654452,0.3195061548708945
IQCK,12.828787026080978,12.0,1.7077344403678094,0.08429389410978656,0.17066827593786196
GPRC5B,8.453903604802363,12.0,3.0470276883890306,0.0017726612076518697,0.01002005181096281
THUMPD1,9.350418650442737,12.0,0.8257939777421178,0.6236487391610488,0.706904014746913
ERI2,8.052436807695031,12.0,0.7247519037026726,0.7224176541684322,0.7888917053442229
LYRM1,13.617745177586905,12.0,1.6768484577491387,0.09161255528540493,0.18163455371951392
TMEM159,13.363798866256724,12.0,2.5199903036132234,0.008334588486844386,0.03173805339769745
CRYM,18.59088284607499,12.0,4.087163680656972,8.777318572326016e-05,0.0010348469835336485
METTL9,15.096318872224485,12.0,2.2096351843690996,0.020569411404637496,0.061594517142732376
UQCRC2,5.947974852018324,12.0,0.7620627265019858,0.686267622758093,0.7586927926949839
MOSMO,19.834907615987607,12.0,3.2180631169833496,0.0010739789698975565,0.006978968493166338
EEF2K,11.818336734641166,12.0,1.5622994954412792,0.12410690995971001,0.2252163636016719
POLR3E,6.1209289581328505,12.0,0.6224284994985185,0.8159316724994409,0.8600673215837823
HS3ST2,10.157104787749008,12.0,2.1238259416148195,0.026329103960467917,0.07353012126693714
USP31,12.712913102383514,12.0,1.3921638039722695,0.19128900361194312,0.3059560787317652
COG7,10.669863796534935,12.0,0.9675094251874118,0.48793392321690976,0.5927302856175864
GGA2,11.234101872580586,12.0,1.0250579508752047,0.4366530877973484,0.5478541534865764
EARS2,10.175534197539909,12.0,0.9790565512640068,0.477416041754797,0.5835456497227332
UBFD1,9.245285650341026,12.0,1.0350037932605516,0.4280961253482901,0.5408024588019008
NDUFAB1,6.175761357420427,12.0,1.6580910124412822,0.09633747742759015,0.1884090105252076
DCTN5,12.7811552369289,12.0,1.3951273844881975,0.18989430199380875,0.3046779461158723
PRKCB,20.650586370388357,12.0,4.2194863329088586,6.044107100236259e-05,0.0007910982839407906
CACNG3,15.34854884287436,12.0,2.236591946883594,0.019028284852849315,0.058036583943370815
RBBP6,11.275963753990027,12.0,2.0353420328260245,0.0338966005359412,0.08779743958788934
TNRC6A,7.903549619494669,12.0,1.2743823278120539,0.25398267959303983,0.37455892548065983
ARHGAP17,17.237347249156823,12.0,2.37065041182344,0.01289376976163062,0.043655015216778136
LCMT1,21.98249389197205,12.0,3.314477698966838,0.0008103721732396085,0.00565724561879478
ZKSCAN2,15.809184687148639,12.0,1.8956006259625202,0.050265498253767076,0.11723523503563506
HS3ST4,12.016952924761558,12.0,2.52881762483612,0.008121839848145379,0.03121077066044907
NSMCE1,7.511945071026506,12.0,0.9560438832176305,0.49848152297738324,0.6024436098668782
GTF3C1,18.04756112531537,12.0,2.5744835469261473,0.007104295569805998,0.028201566740416652
XPO6,10.388279420716794,12.0,1.068129118224024,0.4003018000282893,0.515737928453965
SBK1,11.2184871151151,12.0,1.3948736716003702,0.19001336678594524,0.3048158678336209
SGF29,5.393024780296734,12.0,0.45577171093852087,0.9331958395276663,0.9493831941631589
ATXN2L,10.665974502915063,12.0,1.1227492762566618,0.35697115009261376,0.47596153345681835
TUFM,7.0813785223787065,12.0,0.784111966008644,0.6646623587529553,0.7404973985961539
ATP2A1,11.509362810949703,12.0,1.2193356576446581,0.2883967229178887,0.41018798650415805
RABEP2,10.800421931754016,12.0,1.0323801679934377,0.430344113682879,0.5422288723032225
NFATC2IP,3.487892324698668,12.0,0.3288024627330721,0.9813377078921124,0.9869110544201147
SPNS1,12.878371016664508,12.0,1.3025504481187007,0.23766030659035142,0.357285894381054
KIF22,15.014552500308714,12.0,1.7606363694290976,0.07300078064803661,0.15329331544062055
MAZ,13.173651780758293,12.0,2.7062708831409843,0.0048248061782759245,0.02115562632836415
PRRT2,6.668131197334268,12.0,2.262783310291137,0.0176392466234327,0.055208083925414105
PAGR1,16.7824335699647,12.0,1.9737532305606404,0.04035829960447398,0.0997635497336903
CDIPT,11.435385829412374,12.0,1.5332427494362921,0.13384786240741342,0.23796431340526944
SEZ6L2,11.4926759944393,12.0,3.240109705239483,0.001006933965568733,0.006665598817366566
ASPHD1,13.057007997019094,12.0,1.6837820001358417,0.08992050438928387,0.17900658138984157
KCTD13,4.640430991314643,12.0,0.8985936622794298,0.5526954824695163,0.6490524171125247
TMEM219,14.545879088101499,12.0,1.868404648645968,0.05422583895783475,0.12351885039029321
TAOK2,17.018571345539186,12.0,1.8012063926927915,0.06531244837964469,0.1412393200281278
HIRIP3,24.627451147031994,12.0,4.556755611370262,2.3622909523500136e-05,0.00039334493832258457
INO80E,14.221304599894637,12.0,1.6889059087213123,0.08868857539178124,0.1771462911513062
DOC2A,22.763542158402394,12.0,4.018211838077549,0.00010671179595884026,0.0012071280309447188
TLCD3B,15.31571203771426,12.0,2.2703538035250084,0.01725657873782141,0.05432429983516565
PPP4C,21.859503096088584,12.0,2.3398925904369454,0.01410153471509444,0.04682328877560581
YPEL3,5.980083729222867,12.0,1.0418499542832265,0.42226181103873495,0.535107717834011
MAPK3,10.726462558519156,12.0,1.3498979411957777,0.21213079156114342,0.3296709415519002
CORO1A,8.649966983614515,12.0,1.7565926830667653,0.07381169504280743,0.15460830026255024
