"","logFC.spline_1.human","logFC.spline_2.human","logFC.spline_3.human","logCPM","F","PValue"
"SLC16A1",-0.444211225411641,-0.861541219944989,0.211790991646736,8.83651169121072,0.0182106634762071,0.996613617274842
"SLC16A14",-0.170699748041364,-0.142887334791098,-0.0215792708582311,8.94973929899036,0.49128051731545,0.689163195674503
"SLC16A2",0.309499707305008,0.292125171774184,-0.185641183458801,8.8537390317519,0.501688914041385,0.682590528751245
"SLC17A5",-0.261988725435521,-0.256063832102807,-0.082898802507372,8.78081548782677,0.57484791725003,0.634589726904699
"SLC17A6",0.0422602495757719,0.261153743138042,0.0472097640225293,8.80124756199732,0.248533245761255,0.862008319407458
"SLC17A7",0.87529064024068,0.0831515086463737,0.572463981742384,9.99683792302429,12.0293265136026,2.24888129200039e-06
"SLC18B1",0.0022363794914029,0.177131604571384,0.50306382793999,8.79812159608428,2.87092150370101,0.0449295540544051
"SLC1A1",-0.122237545501188,-0.948145104832208,-0.0022538836058244,9.05684600323905,5.0620950482192,0.00260595396058562
"SLC1A2",-0.295296700163259,-1.61651357017213,-0.187237492952855,9.44445186095599,0.129508626700589,0.941981019561742
"SLC1A3",-0.651754767455264,-0.857654755238111,0.301387356407652,9.59350912067629,6.67154081422435,0.000480429938697281
"SLC1A4",-0.0124773270407027,-0.146719213650794,0.172782944567235,9.04861054576726,1.57678418511548,0.199204102110488
"SLC1A6",0.436773389831832,0.358860229285144,0.172726097427302,9.13596607527034,3.08480697916313,0.030896411593651
"SLC20A1",-0.141755742210888,-0.243948204677832,-0.105592025564609,8.85218565803094,0.458754003613744,0.711941995913028
"SLC20A2",0.00332600604469205,-0.699415451965571,0.0415259897915755,8.78316043813856,0.651761759594228,0.585950034043791
"SLC22A17",-0.0266689014266615,-0.0427338049563594,-0.0991054193785317,9.92579751471346,0.636563299324454,0.593802788590223
"SLC22A23",-0.0201533572679783,0.120303022945098,-0.155391337951021,8.98010863555269,0.677714369714256,0.567913093920118
"SLC23A2",-0.00431370800689024,-0.429744525249259,-0.129148332388295,9.16054340325596,0.919050932499679,0.434601456035962
"SLC24A3",0.663335770041318,0.292242115364599,-0.149507969596501,8.89681866393345,0.510222404348143,0.676874800384132
"SLC25A1",-0.050346407943267,0.288009264993911,-0.097609585129825,8.94829102918718,1.09304378888386,0.355939312567914
"SLC25A11",-0.210014659235862,-0.168892167481614,-0.10778316003562,9.0409283244706,1.66499812075845,0.179004952619194
"SLC25A12",-0.167300650871476,-0.327371454435836,-0.172780704052901,9.01458010250385,1.0379191021602,0.37917820461773
"SLC25A14",-0.256582554325226,-0.494738125581792,-0.057735331482014,8.82129094514441,0.806737477184312,0.494862469297179
"SLC25A17",0.101351434193886,0.405723564490438,0.174073622814527,8.86406902583149,0.584625494325427,0.626895912176186
"SLC25A18",-0.16838581948208,0.158718919585767,0.361598330270549,8.73524088444082,0.357175714623863,0.784396043666434
"SLC25A22",-0.0366478626861398,-0.110710756721388,-0.120899115068275,9.15164815054733,0.237494590914837,0.870029865749673
"SLC25A23",-0.239365306432642,0.0818248516689029,0.0173093993762671,9.05975482632511,1.69834065632725,0.171713603854756
"SLC25A25",0.025420974873609,-0.171820002190294,-0.03439319449679,8.78652822584159,-5.80769511818481e-09,1
"SLC25A26",0.020231251121847,0.00629385647806707,-0.227411878939537,8.81935041735141,0.474449670648833,0.701252040511398
"SLC25A27",0.248496962192386,-0.307243950058843,0.00604095802686184,8.86765464037256,0.806655863572682,0.49391388604258
"SLC25A28",0.044311649036699,0.34680175491984,-0.0667159585273502,8.84599428011616,0.522820092492595,0.668008830889384
"SLC25A29",0.24774352845318,-0.518335592156328,-0.114132930694084,8.94741086040449,3.0003059766202,0.0346725629149157
"SLC25A3",-0.237139653532825,-0.0797405152441772,-0.00199213053111223,9.80684829696624,3.14086303588916,0.0297415069772802
"SLC25A32",-0.186993428089578,-0.101880841902229,0.171130292020879,8.75759154863558,0.397040636348859,0.7559446003805
"SLC25A36",-0.279355708903129,0.42642028888068,0.185153022022657,9.07095886042302,3.86864537569416,0.0114211048092884
"SLC25A38",0.297267181378679,-0.399676254758133,-0.250532981335146,8.8311322080674,2.13456560581642,0.104087032493877
"SLC25A39",0.084276783982418,0.140562224587079,-0.0229615881846363,8.87138591183389,0.153229202610708,0.927339745328417
"SLC25A4",-0.0383525268437119,-0.795779286064665,-0.165894649670913,9.42021615620425,4.2010316795467,0.00785242337301488
"SLC25A42",-0.223658972583471,-0.16172541159957,-0.120773559908828,8.78191130915017,0.610385172298295,0.611854812589098
"SLC25A43",0.0586074859344378,-0.0579904498853116,0.126691083947289,8.70532376508432,0.225152475189032,0.877220861482426
"SLC25A44",-0.160651768293559,-0.414308857022316,-0.136656835335248,8.86362814558955,0.690422915302037,0.560670634541845
"SLC25A46",-0.0819765187842009,-0.0245124589136399,0.209197618186494,9.11949768035721,0.945525750320118,0.421597242541415
"SLC25A6",-0.221230897076012,-0.228653090695408,-0.0918385235653646,9.84421738510201,2.44039361843461,0.0709144669772994
"SLC26A11",0.0743550554531036,0.565980665796423,0.1267370366598,8.80848041284376,0.564545591328392,0.64093416359232
"SLC27A1",-0.0315144230347814,-0.0681451704347579,-0.0979218699827378,8.79584844925521,0.117754644476491,0.949292470617414
"SLC27A3",0.315247458676149,0.0193622645637308,-0.195490825243912,8.81534860874653,1.03142022779952,0.385421997529976
"SLC27A4",0.127327065323293,-0.448320440659648,-0.0644043573475778,8.83872324289239,0.709889524478634,0.549466756815945
"SLC27A5",-0.0299789406995573,0.169026072879814,-0.0738122171710241,8.79930297244457,0.112020624613055,0.952709837570612
"SLC29A4",0.0210371541062432,-0.0467136620210207,0.0987119550231324,8.84912367885399,0.138814280855359,0.936373128299156
"SLC2A1",0.17261055008572,1.65994394304409,0.361266257527163,8.97999443693133,3.34501653503696,0.0225143353771136
"SLC2A13",0.0993197156250015,0.691489424543282,-0.488877628161582,9.01266377096934,0.331145297635402,0.802838344563296
"SLC2A3",-0.31689454412638,-0.178619310320741,-0.0120020453093491,8.97375556886617,1.63777196278542,0.185383959139538
"SLC2A4RG",0.38288296662846,0.596058008529737,0.04102913774901,8.76458706413325,1.22110647933342,0.315786973764254
"SLC2A6",-0.0407742901451781,0.04867247140188,-0.181889711352849,8.83528753696929,0.34173656734922,0.795208930293384
"SLC2A8",-0.0947690069972979,-0.301391617303593,0.0225983841992439,8.78422746475545,0.31883409780587,0.811684196052981
"SLC30A1",-0.252424559975835,-0.31200370601591,-0.201444315019135,8.8207927402043,0.725814727314506,0.540408224683817
"SLC30A10",-0.0377217003258474,0.109043601497822,0.163846610392154,8.81205508795716,0.0645702299592761,0.978357788831563
"SLC30A3",0.170559764262259,0.10547798230524,-0.490010475249475,9.04149682257336,0.932283825200635,0.429854171505032
"SLC30A5",0.155175712173569,0.22952383111835,0.0595965171665943,8.84023983965729,0.413238755053543,0.744036766970181
"SLC30A9",-0.24053097952674,-0.159149842149925,0.0483180711228229,9.12901085678044,1.80883484493201,0.149970594574115
"SLC31A1",0.213684944234863,0.215439864867475,-0.137426708570871,8.76521675621209,0.176156855323721,0.91186564838414
"SLC32A1",0.23359997230345,-1.07672522048725,-0.169380308915337,8.83582272457786,2.46325054080861,0.0697093823830518
"SLC35A1",0.0194199239817823,0.223901514660826,-0.0124910718908696,8.86420383127841,0.206653159682036,0.891496109231753
"SLC35A2",0.237066786257977,0.348928249434177,0.0380904443295065,8.75256102484793,0.254711992244385,0.857434047124584
"SLC35A4",0.0576128781839807,0.0282129598861983,-0.0883347081907064,8.81054091623304,0.106651646764658,0.955877614774424
"SLC35A5",-0.171991253724672,-0.0197002550172789,-0.144447276403983,8.8160374822763,1.27053400364889,0.293151701124423
"SLC35B1",0.102357596167637,-0.0321144867484771,0.0131133318913753,8.90749522020042,0.257921822785074,0.855502339128411
"SLC35B2",0.245510868238704,0.334813564583833,-0.134020354358603,8.83649018162072,1.46498390723713,0.232512515083501
"SLC35B3",0.0744514441386998,0.293849330241432,-0.16602581114168,8.76689827990202,0.630916817664717,0.599603938226393
"SLC35B4",0.094821615949839,-0.0826149765911533,-0.00231916559117926,8.78100696599589,0.714137340519456,0.548695366101072
"SLC35C1",-0.13161457546253,0.0730486208466175,-0.0152423957331524,8.83462870340751,0.216659814023074,0.88451937843512
"SLC35C2",-0.0632241142715142,-0.512664126558293,-0.222794967019079,8.82811890798622,1.11321814008175,0.350697676091934
"SLC35E1",0.221266656702,0.497526333852746,-0.0855102214327841,8.89782243734521,2.28572628487848,0.0847689701032444
"SLC35E3",-0.105709456751407,-0.701747636469443,0.115895192330029,8.85147688356082,1.81585247256562,0.153407914569743
"SLC35E4",0.192014569829376,-0.194809067921852,0.00774940133288961,8.75142410405003,0.34161628964417,0.795380351309533
"SLC35F1",0.323450032397812,0.101371976942752,0.695867002526448,9.11336560109391,0.0985900410330013,0.960478735664785
"SLC35F2",0.593336155843075,0.24315564826427,0.0900273891548647,8.80951538509838,2.64358343743746,0.0602830921051708
"SLC35F3",0.105177835913899,-0.509944415794657,0.279722040679931,8.7401772538509,1.64937015331682,0.204019217413317
"SLC35F5",-0.0650542865748452,-0.18823801398023,0.0195221832018399,8.78082462643818,0.0243552129217327,0.994781737970791
"SLC35F6",0.0226686500323981,0.246851728043229,-0.0230441425473592,8.76859105668921,0.092692175014879,0.963627750412707
"SLC35G2",-0.442169050622161,-0.365989253138136,-0.0996886793208428,8.7515442885512,1.32072032586992,0.284342701664201
"SLC36A1",0.628488009604554,0.483155148012591,0.216069147332692,8.7379301377109,0.48631996451407,0.694593555570925
"SLC36A4",-0.395301672492178,-0.525297000924406,-0.0276472071661215,8.82994885694673,3.36041648578741,0.0247387280769566
"SLC37A1",0.356594498867188,-0.579463239356472,0.328843592918022,8.83037989171868,3.36341580567052,0.0238343613353403
"SLC37A3",-0.0202793971519275,-0.449322856671429,-0.0739507730583798,8.85756446950258,0.585331566118924,0.626574718334126
"SLC37A4",-0.307459894961586,0.0402947305596439,0.113075900295248,8.76271703563264,1.01083979929135,0.399273380000412
"SLC38A1",0.27214919829971,0.20098602893498,0.0186240084859538,9.00009902293832,0.0199353306938542,0.996136598087883
"SLC38A10",0.226316162647571,-0.141791336118184,0.214994829078134,8.86126069318823,1.92095727229182,0.133002282136127
"SLC38A2",-0.122216520550549,-0.151071051299555,-0.0684398427380725,9.14714600594235,0.439559096681553,0.725183373566337
"SLC38A3",0.267945763390609,0.995898472591247,0.187579911664977,8.75390545528266,0.342555137658758,0.794715581488736
"SLC38A5",0.102788045363462,0.925323440064374,0.227785921987309,8.79497663316761,0.575332834522319,0.633920105569737
"SLC38A7",0.0679854976920295,-0.204365027153779,-0.0751866271921708,8.782045053294,0.158131605027174,0.92389227735503
"SLC39A1",-0.0326859950278585,0.462223409368687,-0.104788732968905,8.76026334217564,0.529855596465767,0.664793419447422
"SLC39A10",-0.282889586119415,-0.608595812696549,0.212082856415484,9.20288004755197,4.10424443729549,0.00860166392025066
"SLC39A12",-0.212384117250339,0.476949006717637,0.206920280654778,8.76210903493201,1.09706485256469,0.363058610197799
"SLC39A13",-0.1842545497539,0.376563153410931,0.0809395654743858,8.8020504969482,0.529992608799036,0.663858679469449
"SLC39A14",0.11712893538519,0.0282733666180819,0.144005075620592,8.752737442783,0.429771347649031,0.733103311988917
"SLC39A6",0.186779428632346,0.253664048282815,0.0854090662915637,9.17892797813775,0.810082853742294,0.491234980285069
"SLC39A7",0.0356165300293259,-0.0534211167133026,-0.0698721764425866,8.86547400723118,0.106205180311364,0.956216840438247
"SLC39A9",0.132036803783819,0.0585377259163036,0.0701522312228089,8.86786258646465,0.302524191138504,0.823481307295172
"SLC3A2",-0.144756845014007,0.552622892605585,0.119980486361061,9.05077653871863,1.22973356635324,0.302336856580537
"SLC41A1",-0.279449225939693,-0.526895357189137,0.0271027372967143,8.73369898523766,0.863587602182643,0.472647059721318
"SLC41A3",-0.130963152417765,-0.106443017803862,0.0524599612040478,9.04712604032894,0.509862637061039,0.676430806302949
"SLC43A2",0.185925211972263,-0.21173579114651,0.387963223568184,8.85891248526475,2.47728565420104,0.0674269119823119
"SLC44A1",0.503972567892956,-0.520143149061258,0.0193170876559274,8.86548424273733,3.41249034704299,0.0230180924358497
"SLC44A2",0.171915197384574,0.406372570147289,0.0440189136717332,8.96773439328943,0.853176661365289,0.468054934059442
"SLC44A5",-0.276359752741806,-0.12640417190356,-0.58813909638649,8.93331920700357,0.122240963764798,0.946563457551643
"SLC45A1",0.344138614035573,0.265189869158385,0.230087729450814,8.78647630207295,0.480890181049656,0.697211550083885
"SLC48A1",0.157537780798387,0.109872546791665,0.0989786217498151,8.78534678558259,0.308173002052077,0.819353637190029
"SLC49A4",-0.0369692192773233,-0.185458459819871,0.0215986110241247,8.7656647278682,0.160047916743574,0.922520663225853
"SLC4A10",0.0283818748313424,0.118714602859339,0.124755739563153,9.01896225412358,0.550956843232023,0.648610397087106
"SLC4A1AP",-0.117638966580928,-0.740927114779214,-0.181518507576601,8.87840755235544,1.68396056991535,0.177231260414064
"SLC4A4",-0.160606319704027,-0.0932398251467614,0.171584470426132,8.83299562571377,1.97526089873385,0.125628998688891
"SLC4A7",-0.26559096624906,-0.378946791547113,0.282470890670146,8.84275976614258,2.11560192481128,0.106539323899623
"SLC4A8",0.0616045305702616,-0.298581152757215,0.0477382739804808,8.81035448444581,0.64212879999421,0.591194243579552
"SLC52A2",0.0977727402801501,-0.267157544062341,-0.0916510400963156,8.78660578946715,0.480032708259946,0.697797948934257
"SLC5A6",-0.0316612125765574,0.182628042564546,-0.0804078033211415,8.80353672795325,0.306909543503831,0.820278556458167
"SLC66A2",0.186401686194335,-0.141320609111336,0.0870695181566431,8.92028499018889,0.95176497299399,0.419090868548366
"SLC6A1",0.215887392041582,-0.647122948131981,0.0103865040510166,9.50735732460655,2.62514492980574,0.056341797131335
"SLC6A11",-0.306477644830907,-0.733905952782513,-0.278099807657977,8.89211084562501,3.05668870213022,0.0327152749757925
"SLC6A15",-0.171481917784399,0.215874646401416,0.0402223430036913,8.9268694038923,0.698749795552117,0.555509497085958
"SLC6A17",0.177733507040421,-0.565691981320169,0.0949629010363535,9.08438299161904,3.14815419036462,0.0283358979015064
"SLC6A6",0.140364310590146,0.585532817614152,0.248896975950373,8.86093240489005,1.21880494710516,0.311124051541588
"SLC6A7",-0.0432411880693035,-0.886624867951839,0.439061085636085,8.74503447828788,5.33420667308435,0.00494983127145003
"SLC7A1",-0.0964560632270523,0.0280139713453668,0.131147239870972,8.8324457805062,0.642851847155079,0.590445452852503
"SLC7A4",0.368326734787442,0.27557885455367,0.289503885467074,8.71879917569939,2.36925486570749e-07,0.999999999834475
"SLC7A5",0.422247448903449,0.728216879270117,0.184554548708039,9.03783636749882,4.18882154477069,0.00757678530331321
"SLC7A6",0.246910093472198,0.549208717580375,0.0218286711586673,8.78881501019279,1.40551034075408,0.252632086135495
"SLC7A6OS",-0.16040883537156,0.15955489728899,0.0466588091604883,8.7308887358041,0.160571271383368,0.921731474330874
"SLC7A8",-0.00404262400408435,0.213569013323383,0.127063533148269,8.73976679527396,0.163973896402482,0.919633129112998
"SLC8A1",0.134741927614,0.346257536955442,0.00318256412755409,9.0393069244487,0.563576599541695,0.641156955488088
"SLC8A2",0.0924855539191105,0.0245131176133161,0.234118544562201,9.17637927858411,1.82370732009565,0.147678659422169
"SLC8A3",0.186705923927664,0.704637707083489,0.391699039894978,8.78690549335727,1.69548970057518,0.180615271770164
"SLC9A1",-0.147070177352293,-0.494061245018177,-0.11164826328556,8.74998479752775,0.208703824697682,0.889568904419195
"SLC9A3R1",0.0162780858894069,0.220376741959895,0.110325440992992,8.79384709721413,0.305462195206216,0.821290527512293
"SLC9A3R2",0.237635282309685,0.835656280229514,0.0878495889022817,8.89005396363168,2.57098223885306,0.0592665108460963
"SLC9A6",0.0593880704791411,0.145045124766591,0.236704996115987,9.42508113468544,2.6812624266951,0.0512641431866246
"SLC9A7",-0.166057771003259,-0.356603071935801,0.0378654131933375,8.78020371627031,0.158297004359147,0.923809855074824
"SLC9B2",0.0231251850553259,-0.0232718010273961,-0.0602533360019215,8.78361119667372,0.0930139973215339,0.963535247928694
"SLCO1C1",-0.0840662114108336,-0.325858805770133,0.175960287755892,8.78827616581834,2.19308680624843,0.101479249542394
"SLCO2B1",0.090618886361831,0.022639996254993,0.338655117971374,8.7719432255346,1.35329749607883,0.271030843416147
"SLCO3A1",0.0298648062696537,-0.409695111679137,-0.0644271108288286,8.80287263439386,0.486659459866344,0.693193677563898
"SLF1",-0.392045795760226,0.252159937486186,0.0582267513798159,8.86923530680568,0.103307045326734,0.957803938189139
"SLF2",-0.0147969036344729,-0.132480829756014,-0.0752024280437246,8.80739752796603,0.0441865989936784,0.987518297508337
"SLIRP",-0.29880976038526,-0.646818744370806,-0.180150355048823,9.39770067212713,5.22826708544189,0.00220784432456129
"SLIT1",0.126751826967843,-0.311748732194258,0.1234559371699,9.6635204138046,0.618728809216602,0.604836940501278
"SLIT2",1.09738402897419,0.627171118573221,-0.348534380181328,8.81290505578743,0.463286907018852,0.709240189919619
"SLITRK3",-0.434129831810217,0.42018378709005,-0.339348162960282,8.78510284021231,1.05265864105094,0.378242014278789
"SLITRK4",0.16077778012014,0.295474593250877,-0.336310006182771,8.94591539245193,0.828858405287376,0.483253151815998
"SLITRK5",0.332776411750977,1.23927511887847,0.224355312902098,9.02250096495275,0.356811292813104,0.784383372575636
"SLK",-0.685756015201981,0.0202443730197959,-0.208745106438286,8.89978096831088,2.90456268694524,0.0402916102483395
"SLMAP",-0.116854713206271,0.0610393426910864,0.188439726289379,8.86599527382548,0.711257668435343,0.547999306944839
"SLTM",-0.116859627170436,-0.181965124527024,0.278894974926988,8.99661588916389,2.30014968357161,0.0818793485453572
"SLU7",-0.0608698057678547,-0.214439315563301,-0.0355922719647529,8.98205495276879,0.207721588578675,0.890841820733499
"SLURP2",-0.130410278969111,-0.0834973066216635,-0.0642475316080314,8.69643041598397,1.18302198358386e-07,0.999999999940324
"SMAD1",0.202026877302976,0.0284067399128778,0.06249651248978,8.92357474183636,0.312150776257897,0.816539158742768
"SMAD2",-0.00366886786104581,-0.395110415871821,-0.0830927341643369,8.96583390410834,0.506887488721275,0.678550040957937
"SMAD4",-0.39658514721778,-0.0753757964599965,-0.150206189912729,8.91950479017737,1.83221562673633,0.148463225320857
"SMAD7",0.0382751876722266,0.708626214462608,0.159358249206941,8.79991807883746,1.09482945761104,0.359328142845997
"SMAD9",0.353417318333877,0.0847049420919142,0.255693749730441,8.81260856413055,0.462842118485898,0.709460194016676
"SMAP2",-0.125847141429231,-0.282356413441103,0.0484938077760224,9.08978305458906,0.456385930210242,0.713365503483043
"SMARCA1",0.363480937560183,0.0541578182300487,-0.249367849844326,9.05968921947256,3.97897894509627,0.0101091050544806
"SMARCA2",0.270283758685659,0.192738083186792,-0.0660562667763275,9.20643709733052,1.26795525153448,0.29315698755382
"SMARCA4",0.0462773400566691,-0.269388249750925,0.0116196239128861,9.14755142499937,0.684537164781954,0.563448026457655
"SMARCA5",-0.0763347581809304,0.109299080909464,0.00374114446560452,8.90685054626757,0.581191570347371,0.62909304483462
"SMARCAD1",-0.353282570232942,-0.284794197081327,-0.176125557761964,8.83877395867541,1.84146336845267,0.147969956179027
"SMARCB1",-0.256453704974125,-0.423088982452583,-0.382910463515063,8.97203156115539,4.49951521054326,0.0054431823079477
"SMARCC1",-0.563967460723005,-0.236575539660455,0.157580202864208,8.86081555934944,1.51155202375011,0.218872369669093
"SMARCC2",-0.0152003648894833,0.277297862781619,0.0896813204229594,9.10684974401473,0.46210655296839,0.709371646859314
"SMARCD1",-0.0461385543588199,-0.611196311319637,0.193486952843963,8.88950677395363,2.4017731421799,0.0738302968597793
"SMARCD3",-0.0260273231274948,-0.312582026083405,-0.203057734920629,9.23503448307076,1.1244891870464,0.346774975735085
"SMARCE1",-0.0527437759243741,-0.520956591850984,-0.00642948617057871,8.83750051259064,1.89199346137812,0.139839517337413
"SMC1A",0.0668646896983402,0.0591931803288416,0.0679657380566514,8.79697700176013,0.0535110674245824,0.983509168608346
"SMC2",-0.27115785901382,0.395491414598096,-0.166392866180426,8.79683833496887,2.05834961149074,0.117517248170148
"SMC3",-0.091656179404839,-0.453933109623976,-0.235102771998133,8.99330198078728,1.2769631356541,0.287509996479787
"SMC6",-0.118119732375378,-0.491176772649172,-0.134457350027856,8.78673894247421,0.306620534389083,0.820464527486205
"SMCHD1",-0.170393758278755,-0.110399139463473,0.165054031628486,8.8569094403307,0.643350061811036,0.589602645792358
"SMDT1",-0.372921682033864,-0.333465405291212,-0.119002316096313,9.22890294466932,4.49537495469379,0.00524021463734598
"SMG1",0.000937132385100923,-0.248396746642343,-0.224970650827164,8.87410314115311,1.16992176412852,0.328496252250094
"SMG5",-0.0785328205964587,-0.601122062623213,-0.113682717839446,8.78996085894268,0.39318783692918,0.758437394681416
"SMG6",0.234460394584019,-0.26263083320932,-0.142261154518261,8.78201687668954,0.683885043026983,0.566640574601825
"SMG7",0.0795979031117816,-0.130021934366901,0.156787454230563,8.95505830416817,1.04485073693662,0.376640256746692
"SMG8",-0.228445252546908,-0.359230089643594,-0.298569812677717,8.74568058041373,1.64831550852982,0.200418511295378
"SMG9",0.0904608039387049,-0.0357641494082636,0.0386617617030364,8.81484294776227,0.0997709309684925,0.959831566033802
"SMIM13",-0.166982317229016,0.0840348085111395,-0.109232805566888,9.43404407420914,1.42909041230015,0.239046281933013
"SMIM14",-0.154437968822645,0.0264206396654744,-0.167543007401373,8.95137477454194,1.07853079401369,0.363615379614256
"SMIM15",-0.209428841369266,0.132225413687529,0.0434511036938293,8.87151371907462,0.625537907636472,0.600592461888787
"SMIM17",-0.373389008471079,-0.440505918909274,-0.0525722758892238,8.84312159512025,1.86569531621823,0.142803270126264
"SMIM19",-0.0613841244522304,-0.231462456104366,0.0358613887324696,8.92590627082119,0.32445286913536,0.807667699058904
"SMIM29",0.0635882639405316,-0.1571392260217,-0.162142159523569,9.28739597093938,0.942359178023318,0.423337824465718
"SMIM4",-0.0387030582370038,-0.0329466578366917,0.0540246132361323,8.8327308277837,0.33857511382649,0.797489554620053
"SMNDC1",0.0785621391119614,-0.148260974115837,-0.155175546301998,8.80010543695103,0.300827243217238,0.824645440348819
"SMOC1",0.543395977881235,0.0817386825919982,0.484918364115691,8.81931945844183,4.74804338707452,0.00499345875835735
"SMPD1",0.0957763394123966,-0.339718505764929,0.0403134215898532,8.86908813698393,0.861504186611424,0.464758996155179
"SMPD3",0.0515251404310376,-0.00646841344264958,0.200083389714317,9.12436637050581,0.915914918671012,0.436004063611549
"SMPDL3A",-0.18618545056659,0.0309765908476075,-0.135079215137419,8.79355611661579,0.556003373600245,0.646568594656274
"SMU1",-0.0155003918115225,0.0451439198410289,-0.149815286977011,8.8886581653025,0.535918444796063,0.658998578971686
"SMUG1",-0.0708636705595986,0.175997938244516,0.104864025556463,8.78722321022079,0.226835564839224,0.877263056211479
"SMURF1",0.0242446808625519,-0.140355615785811,0.00934451723690646,8.77069402912361,0.0667064470316319,0.977245492201579
"SMURF2",-0.374756703988284,-1.11527076404047,-0.149277574486338,8.78775361620845,0.803992143762839,0.498371104385385
"SMYD2",-0.40117169483145,-0.938609357122784,-0.285395609923082,8.87640087355909,3.24118624480457,0.0261277701511553
"SMYD3",0.0462348734541173,0.394092963529718,0.244338928922693,8.79552716858846,0.629985872397104,0.599220754128167
"SMYD5",0.390145513253574,0.466953799080858,-0.0592370124409231,8.8409767137671,3.58584478099712,0.0185399319452913
"SNAP25",0.164084932660471,-0.850747547355173,-0.0126620523680804,10.1781642232145,5.60331541844954,0.00167851907414954
"SNAP29",-0.254770417167632,-0.484758933718298,0.224232124688901,8.83211364671484,2.57424076279309,0.0612666148812482
"SNAP47",-0.000191535528636936,-0.834421373511796,-0.152310537679932,8.9864677515274,4.41716364879801,0.00581050670290003
"SNAP91",0.543138543914026,1.02139541984894,0.343651058600143,9.21531752250586,1.37314001663259,0.260087483930724
"SNAPC2",0.0240129317906162,-0.128984497489494,0.0688101032902077,8.81777201894011,0.315325872419159,0.814233600585662
"SNAPC3",-0.170037355844806,0.0414060206936676,-0.094216360485923,8.82141490290767,0.442356200174403,0.723516360105567
"SNAPC5",0.00549574420891015,0.308690920014998,-0.154982524190847,8.80151955330565,0.462993709671895,0.70934509215306
"SNAPIN",-0.114461026820544,-0.0288403376636717,-0.268987768169272,8.82739711573069,1.36278261017906,0.262037292359705
"SNCA",0.492795999283523,0.859338061140607,0.162179116196946,9.43097364016656,0.0431253499576394,0.987931976515605
"SNCB",0.0699343236493516,0.608528257834828,0.151228460414289,9.50766065025881,1.56906996113795,0.202403116331013
"SNCG",-0.27892702849581,-0.0901772552740734,-0.0971443468411896,8.89013183990211,0.443713163578239,0.722538150349039
"SND1",-0.00434183973310422,-0.751995419459929,-0.371164280148559,8.90486209768772,3.12595848044735,0.0298009161921902
"SNF8",-0.117898770350309,-0.28944405505981,-0.0653149277767951,8.87265215539735,0.547298373244057,0.651371163514781
"SNIP1",-0.0227015975281591,0.182620498994779,-0.0950660160767056,8.80151437083339,0.294126001915341,0.829438551407799
"SNN",0.420914263969282,0.300547564166024,0.0550951110129508,9.43206344917452,0.0827023420930404,0.96917386248542
"SNORC",0.396688284091697,1.50506354532897,-0.27105023519025,8.90257547654911,3.28402287007267,0.0243776703573075
"SNPH",-0.0410480469649934,0.0403444914808879,0.25083606258183,8.8731860978137,1.01745939866339,0.389236138330928
"SNRK",0.0617537655562261,0.429007400000398,0.0345110914393442,9.0366718732814,0.717982114956329,0.543442905773572
"SNRNP200",-0.0741387187680458,-0.259049262943488,0.0421236398221569,9.12192821302831,0.364942122356641,0.77844631363525
"SNRNP27",-0.144129157908051,-0.170905153998368,-0.237920540383222,9.03347590034886,2.29633890048023,0.0822622151302832
"SNRNP40",0.244353529117049,-0.422437630805326,-0.293539536163052,8.79301349921307,1.85520623002882,0.15061838919092
"SNRNP70",-0.192886319208052,-0.352896226508746,-0.135400300342807,9.08724801962479,1.01045844033406,0.391371620966504
"SNRPA",-0.121428786413146,0.535916946917434,0.0841987727510026,8.89250852278838,1.03984539936533,0.379633647121631
"SNRPB",-0.0730220308113057,-0.249377375151254,-0.19769585712738,8.96766124437382,0.422028920589701,0.73768619338591
"SNRPB2",-0.0236599485830283,0.116140302296906,0.0340065782429923,9.12683043349336,0.114090356632663,0.951673343020374
"SNRPC",-0.0911103723134416,-0.612865319510836,-0.233084117974962,9.09282381235951,3.40076143330589,0.0205131150124384
"SNRPD1",-0.228091228487157,-0.458582932423495,-0.194602692721962,9.07402906769407,1.38731258919895,0.251000780228716
"SNRPD2",-0.339265712034084,-0.302950079861605,-0.176037889904277,9.78302512009819,7.84129627093767,0.000115111961546719
"SNRPD3",0.119569651775691,0.489557341832527,0.0405530814484215,8.99303164544325,1.24219381844233,0.298475564593346
"SNRPG",-0.24283655573867,-0.708500379264722,-0.370339125504726,9.07780695594244,3.41457940974607,0.0201592886987841
"SNRPN",-0.127322514094731,-0.465102404801359,-0.0817546885700015,9.84073405709743,3.16239663983575,0.0291879088785299
"SNU13",-0.117684391934751,-0.247061047739427,-0.0967649842338178,9.40670072752873,1.24360165845809,0.298480751948349
"SNUPN",-0.0897626307414238,-0.0372611486427258,-0.0231869345538635,8.80501520773581,0.0794142101922163,0.970918844502677
"SNW1",-0.336675798326297,-0.627515658118709,0.0476026372049383,8.89702344942169,3.11352101114923,0.0304627468463498
"SNX1",-0.122243329784137,-0.445548397646722,0.06164296527425,8.77206985209774,1.40596137662666,0.254133646098239
"SNX10",0.0153128883351677,-0.413275005346739,0.0230487458255467,9.14711371150661,0.598429781720505,0.617518874035555
