,human,chimp,macaque
NDUFB8,0.2608450832305797,0.10086061617931535,0.11425965167201267
NDUFB9,0.023122044816253955,0.3522855706380475,1.0335388758271865e-05
NDUFC2,0.010842010981585567,0.04336797875953532,0.014576102072420797
NDUFS1,0.02830512646773012,0.402776104024165,0.30887995263521684
NDUFS2,0.05674214979993711,0.0006021095508422474,0.1251053159561967
NDUFS3,0.09354988230368205,0.44330303016306716,0.97921011709405
NDUFS4,0.29061885430775536,0.0028372040794356897,0.47660774514803983
NDUFS6,0.7269545465625586,0.5198088972684998,0.05724859421249914
NDUFS7,0.09776056035001998,0.5671354313797643,0.5833659302224115
NDUFS8,0.15319882628551956,0.4842298070591058,0.1250924661657168
NDUFV1,0.19002586351915216,0.3550847016152648,0.7606328509181316
NDUFV2,0.27766038569184015,0.4026489061894171,0.4450063590257719
NDUFV3,0.2457600632949171,0.27893755461625463,0.43216304777918124
NECAB1,0.0018185559219861037,0.2989525516425695,0.044818678955671716
NECAP1,0.0010047006777246612,0.7032014846608685,0.09579392377516012
NECAP2,0.16914037250261849,0.10820669704383859,0.1024420428850172
NECTIN2,0.3722143425071605,0.7293796303311648,0.03516508042473445
NECTIN3,0.08766485704668893,0.1587919912492812,5.980898840412609e-07
NEDD4L,0.025613505914165984,0.4747975424339246,0.2397123005326905
NEDD9,0.005259961636150661,0.5548420107200369,0.14292945844725197
NEFL,0.0013974310071794844,0.010307892704388213,0.04572836137057375
NEFM,0.004144458455307066,0.0005985971817011147,0.2626742425919101
NEIL1,0.03267126307010733,0.36440299992796,0.6567489573660472
NEIL2,0.9746928530836144,0.4583611271005329,0.29317986563312753
NEK4,0.033081627387572594,0.009742626552716443,0.12159858051749743
NEK6,0.01731799778302692,0.3005374360413435,0.1352701887223872
NEK7,0.10361023762256448,0.24124184637270293,0.060659634483882764
NEK9,0.8209254176514713,0.45693136008469093,0.7706506370055375
NELFA,0.028224983755658024,0.250680318687478,0.028376787486028517
NELFB,0.005474936026886352,0.1294481588539202,0.06141378634469745
NELFCD,0.9418798057163341,0.38103306746663623,0.7321117627798126
NELFE,0.15104991526031797,0.7344850823174807,0.34533774407122353
NELL2,0.003237538148530239,0.06431716249971804,0.26367952540523315
NEMF,0.029458814835115643,0.024599223975443674,0.2935072814759189
NENF,0.5133118925253835,0.04276875100187584,0.00022160907803851925
NEO1,0.1749686428237804,0.0244921205235596,0.06263326875345968
NET1,0.47722475515375384,0.739662063297335,0.7628141349069922
NETO1,0.005579721389973385,0.00021394194990896926,0.2441189738868768
NETO2,0.3464776979149115,0.009308383799021856,0.40112470304475495
NEU1,0.07224654248253418,0.5592566775188557,0.19457398232016193
NF2,0.2421957802769415,0.18792565058682398,0.5969043167496936
NFE2L1,5.6005584301407236e-05,0.006096083589131837,0.2778036404146827
NFE2L2,0.14169881155915545,0.225212239824036,0.15383207775469526
NFIC,0.08561177658371642,0.4328268775075348,0.21814319289887282
NFKBIA,0.5108662339734573,0.2701706620372002,0.292103766522956
NFKBIE,0.03573688443706734,0.005356105758966375,0.7532246224658482
NFKBIL1,0.018945045818703612,0.4091162265897987,0.016359380328257723
NFRKB,0.08761626976114205,0.5584000547298644,0.7881831986483228
NFU1,0.36469841441141027,0.9953273053842,0.4653715740763482
NFX1,0.7998412092579763,0.5411094089916116,0.0028309844201215954
NFYA,0.25043156032679037,0.6215423720106145,0.3650137090035677
NFYB,0.0631299360029601,0.45416198806023633,0.2824353467724724
NFYC,0.2213983693637261,0.7108899313868756,0.38443964316147317
NGDN,0.00015532052980486003,0.6255062712900612,0.6963404785526272
NGEF,2.536898967343834e-06,1.5261946765294295e-06,0.5359253742171927
NGLY1,0.354935296624968,0.05265132672261993,0.323204891999403
NGRN,0.11996438439909182,0.1515334531779207,0.001983900323747293
NHLRC3,0.5101689536172436,0.4876636032615065,0.9010077280576574
NHP2,0.2458394565627378,0.8160421993455376,0.2294795234887914
NID1,0.31841106222592486,0.09429237434021377,0.01867875517218939
NIF3L1,0.6067507706365689,0.3310096285680929,0.7775893343748015
NIFK,0.33534037743504813,0.048878401958566964,0.0730717577902694
NIM1K,1.40986196113281e-05,0.7091319523855364,0.016007949469559146
NINJ1,0.3368295995070837,0.8501624683365132,0.16031070164347902
NIPA2,0.0014627813501990562,0.2487583300460308,0.6357804587344577
NIPAL3,4.046753758259416e-05,0.15893685576598215,0.12933048822194754
NIPBL,0.15886448005645656,0.22534608581914617,0.32521239239232214
NIPSNAP1,0.9309156893421263,0.18027264231582824,0.3406171432948303
NIPSNAP3B,0.011696635425218638,0.3101763385797084,0.6457561301092889
NISCH,0.5095231049860277,0.3058027691099871,0.07031548225396013
NIT1,0.07653371591397183,0.41833787014208657,0.6250552687765576
NIT2,0.7195079203366987,0.16961411073415053,0.02632539167556461
NKAPD1,0.1718959723171528,0.28331743047088903,0.40813828498245486
NKIRAS1,0.08567179768215527,0.8623848380371628,0.07196790629286907
NKIRAS2,0.00036966982885005336,0.4001199469429603,0.8977959859436498
NKTR,0.06280989300432901,0.43455953781814305,0.062106457663340484
NLE1,0.542580116426143,0.02639394312520126,0.7769012717113469
NLGN2,0.33049662978546135,0.42413242784886607,0.10067238567148669
NLGN3,0.08389754559749807,0.6356224301342035,0.513973541522403
NMD3,0.2633751537757233,0.22859453573721114,0.057044615015428034
NME3,0.0015017482457264488,0.38677752846988017,0.6852176776527936
NME7,0.03295896269335292,0.6352098371146976,0.21337042027106276
NMRAL1,0.3201253572107216,0.0669672751403354,0.15362372606504
NMRK1,0.1376980408707112,0.12304235264473666,0.3023013415080286
NMT1,1.7528679286058855e-05,0.02782272324065841,0.003081672805670078
NMT2,0.0034449803624767403,0.0002843260439890634,0.2018647569017966
NNT,0.02460447314610331,0.10142408796989942,0.1256903699994668
NOB1,0.39318698574181443,0.2713450435929156,0.21463375858844175
NOC2L,0.15104789587715894,0.43658761184419526,0.1752338103895495
NOC4L,0.49067699239649765,0.04886060579434863,0.42365604566431925
NOL10,0.17433550668179928,0.09697168047410541,0.3715731128103702
NOL11,0.9590588037319234,0.24040924123490304,0.4071319976723799
NOL4,0.043077422586668745,0.6600779774231467,0.0034503010100799306
NOL6,0.026920755728576842,0.012930108203007473,0.5707941874590392
NOL7,0.059764310823457234,0.34932096441222715,0.05290613739492733
NOL8,0.06148705393008111,0.16538975722122662,0.9418733223297595
NOLC1,0.3575189284001592,0.7843299210277866,0.05852129401471734
NONO,0.02233143847629818,0.38686212792118796,0.8735504833504878
NOP10,0.7387037574879668,0.006209722951626962,0.06446780309763499
NOP16,0.812674571565365,0.02282237973867452,0.9417973002644519
NOP53,9.220536208417632e-05,0.016841475258044105,0.05293875623095591
NOP56,0.10153773128628642,0.523138398335194,0.8476311651737006
NOP58,0.6799435391916917,0.214087826465835,0.04076516129026316
NOP9,0.7423532099780772,0.7457157247310994,0.3526372203615349
NOSIP,0.31937108823325294,0.04474982577103225,0.7790943408028411
NOTCH2,0.040036196078200345,0.05414485702562649,0.03701005984658272
NOVA1,0.08743888620317317,0.1459777789786392,1.3242776277978523e-06
NPAS1,0.036916977266829964,0.9858195726771501,1.8778389268981892e-05
NPAT,0.7518322135585604,0.4909319738848785,0.9001601459876425
NPDC1,0.02573577983673403,0.11302736533707834,0.1952458358774532
NPEPL1,0.024905818799735045,0.521816467082745,0.06519499216181786
NPLOC4,0.08815198108784912,0.510485002268138,0.7707784787097656
NPM1,0.07770337362505998,0.3275358502905474,0.10670473096320285
NPM3,0.5049510420477764,0.17231967442042484,0.0038503140080172658
NPPA,8.41947414999784e-05,1.4692262672349427e-06,0.0032295765952778262
NPR2,0.2861108444684657,0.040470345799652946,0.025746079126867202
NPRL2,0.35248670296314355,0.735404367466782,0.2339571064197158
NPTN,0.06667806350766435,0.31285461210161697,0.21740718048594027
NPTX1,1.3871111507520875e-08,2.2511437442035944e-07,7.113139759058159e-05
NPTX2,0.1228873305029347,0.0007747846041486094,0.056347607645401136
NPY,4.8647182243722386e-08,0.0003848086421533865,8.503531219613676e-05
NQO2,0.9102342881992342,0.5563013922186566,0.1883138745774648
NR1D1,2.3426870561256776e-05,0.6378538977508204,1.8761323045440498e-05
NR1H2,0.13909189127882604,0.8050855929304549,0.7317857493957789
NR2F1,0.0019895509011256395,0.01610602220409671,0.0003145562887258377
NR2F6,0.2747441420748786,0.0009197074210217888,0.11887173955020178
NR3C1,0.6196282666997637,0.5163058433090026,0.04361642405679217
NR4A1,0.04058774585191827,0.48066048639065395,0.025222779033601712
NR4A2,1.2662658489864642e-05,5.020744963969535e-05,0.0008257948127577462
NR4A3,2.217709240585181e-06,0.0004275685566039309,0.1790553321737516
NRAS,0.028906451732073315,0.1760053926568077,0.0008806770914300502
NRBF2,0.21548793386900034,0.3732254782209226,0.2492774366121564
NRBP1,0.06473906802807675,0.14894049815661448,0.6431870864097711
NRCAM,0.0002514994176072452,0.059303428682200655,0.6625820572360276
NRDC,0.21014135760229308,0.24683105376361747,0.23065652535878434
NREP,0.06139490847541425,0.0029371012151837524,0.00031948530642114594
NRGN,0.14847915645123844,0.903043605691757,0.27386345253029215
NRN1,0.45860348491848446,0.16535253794242957,0.0691070992988421
NRP1,0.029818523846578765,0.07364186873821688,0.15886588161369977
NRP2,0.001176394519315037,0.09441052167632163,0.06967038509739575
NRSN1,2.357958408302253e-09,0.0001366294232008206,3.079235766579951e-05
NRSN2,0.0005342334360841971,0.25465071886621493,0.002619440517219693
NRXN1,0.03375545602080355,0.12671001770281864,0.020297739223854906
NRXN2,0.0005577448990841527,0.9336026996844394,0.032583333782187855
NSA2,0.005895410798703999,0.90388792381471,0.014314595676822105
NSD2,0.3779766707693166,0.0642360933536049,0.33589117549611747
NSD3,0.06734423248087404,0.421651798651148,0.20776896797155245
NSFL1C,0.8428547482432864,0.500823439120516,0.6267633861124935
NSG1,0.13022514789214365,0.19246905915939969,0.006332728877051454
NSG2,0.046305811790888225,0.04504006127461719,0.003771258212007747
NSL1,0.010172584205378837,0.9700963214588182,0.07024844179114824
NSMCE1,0.7970058479027351,0.13784200245873632,0.18173523326011887
NSMCE4A,0.024356567671259786,0.625900242068146,0.08245492701651784
NSMF,0.6017509055913286,0.0008562460278418033,7.04198631339448e-05
NSRP1,0.2823195854776628,0.5873840284058394,0.6785176560839268
NSUN2,0.01838629711910869,0.24492675016348114,0.2650974948515196
NT5C,0.094177147142294,0.3445441459721798,0.19232054183955774
NT5C2,0.7908465987680398,0.16538450052936907,0.00046569135275961987
NT5C3A,0.022322572324107347,0.0010633596383250695,0.8658044858230379
NT5C3B,0.3390277105827297,0.17521585593810066,0.013337467514785714
NT5DC2,0.03940205566029432,0.0016429890530632988,0.5193705846315351
NT5M,0.23450511253186282,0.6393362336638975,0.034574151693159326
NTAQ1,0.11297164892195104,0.572259775303294,0.7082380296912706
NTHL1,0.04831047128832235,0.8256797171584714,0.24786776705488342
NTMT1,0.3041512374397125,0.04466686389453197,0.2001637799809753
NTN4,0.00010628043105615977,0.00527156523920184,0.0001422613754640196
NTNG2,3.9146207343893575e-05,0.007560262739605213,0.0004644490278145098
NUAK1,6.3565533093576344e-06,3.6623031541373715e-09,6.54736485435597e-05
NUB1,0.3900242139198234,0.5436240273937001,0.0045959261949189536
NUBP1,0.5797640348418709,0.10326834011472917,0.0005044011439066126
NUBP2,0.1583790704088928,0.1463652116228701,0.2580096563736032
NUCB1,0.03726031858539004,0.1550495219129327,0.3981878807895284
NUCB2,0.008360699376341672,0.02700316554131429,0.47573403667147707
NUCKS1,0.9651075895651673,0.4145715324409388,0.900511609785366
NUDC,0.0036581482835467793,0.8170882806583479,0.0005234588329662281
NUDCD1,0.0006456801553406921,0.007283639624221353,0.00423970929384394
NUDT1,0.8038514833434507,0.13969681381363225,0.7917850069840207
NUDT12,0.22805424663012852,0.19570778063997576,0.20492906252527227
NUDT2,0.3159127528399645,0.6908466579746423,0.09676625489949638
NUDT21,0.0006148528123809909,0.015107213666466434,0.023878299527472967
NUDT22,0.008358021341612685,0.1692645299758942,0.3810477782989008
NUDT3,0.5478534134563624,0.11488622076983618,0.0003872189339483574
NUDT4,3.8949655928240205e-09,0.008481731592138154,0.0008508644937270856
NUDT9,0.04470820208108581,0.3122346688298614,0.046092226134415167
NUMA1,0.023646895304380376,0.3984195673883205,0.5071464590754332
NUMB,0.22746414631163592,0.477659296399668,0.16861301703676232
NUMBL,0.04811372179580979,0.05107889739921485,0.07632134192982552
NUP133,0.8440191074383728,0.15106082735531395,0.8353351515830616
NUP153,0.8147702101207464,0.505277715050783,0.12224758822452364
NUP205,0.10434485373158646,0.6084067270320977,0.07640675275694218
NUP210,0.21930485872233837,0.05802310025703138,0.21589593576524918
NUP214,0.7003828623570858,0.15737437093372722,0.39774888118936974
NUP35,0.09645342388775502,0.9403548913731505,0.8844137001176174
NUP42,0.05497906868087145,0.4065618148916298,0.1751341917530534
NUP58,0.904379015134574,0.9084222912466986,0.7841455093583211
NUP88,0.0031255947717019343,0.4440166535701048,0.39524186920786897
NUP93,1.740819587364408e-06,0.025483445089788358,5.618749040257308e-06
NUP98,0.524256056136984,0.7347799055750939,0.7280108991523379
NWD2,0.022534210173850305,0.06770154847440712,0.1142886574961854
NXF1,0.2583030087461465,0.46424789322826443,0.8081299169394155
NXPH2,0.04648254871286872,0.52561115430552,0.20190394831960648
OARD1,0.16453137050197894,0.6324742902358917,0.00390234136834925
OAT,0.6849912835599616,0.042100285108261144,0.00015094309304974473
OAZ1,0.05964232784572331,0.05642893085995843,0.017058216425475094
OBI1,0.1965318869810516,0.6239884034859615,0.6636032496436577
OBSL1,0.6615031117810848,0.030845188839527818,0.42700989394204536
OCEL1,0.0017056617133387236,0.1718630345290796,0.022541558659327943
OCIAD1,6.326180506548387e-05,0.06042385371783803,0.054486697470609774
OCIAD2,1.7709934215274875e-07,0.12372362637193202,0.004792539447090637
OCRL,0.2475939584465316,0.5592666436608428,0.28606235128818197
ODC1,0.14629645706145777,0.11405775906074156,0.1407013650218774
ODF2,0.45428024452979854,0.3587598036005403,0.3231237859932219
OFD1,0.32857708746638975,0.9696265725963068,0.00010194204652857355
OGA,0.1274466508965133,0.025838331723540862,0.26270202078140165
OGDH,0.10151408001825285,0.23937921499818432,0.07458797431509927
OGDHL,0.5528964473205593,0.00507204220826499,0.0776182662942373
OGFOD1,0.32936261939499456,0.6173248380176456,0.5124748844468325
OGFOD2,0.22135425598703637,0.7139571727340438,0.00015784579184227037
OGFR,0.03878940046373973,0.5416494018978197,0.23410991358998456
OGG1,0.4966064953330387,0.08390935331263327,0.10383422347852246
OGT,0.16108206814480952,0.8404862220319427,0.0037598435656910245
OLA1,0.7973406884934559,0.10214089093207566,0.48543575281417395
OLFM1,3.8618839578829936e-05,0.001229760038778086,0.2076583872243947
OLFM2,0.3353431934786957,0.029160537893664323,7.004463719813818e-08
OPA1,0.0034530003518365563,0.25306710980510794,0.23618311517811674
OPRK1,0.0001742408339823248,0.005369889717008604,0.2768755962609796
OPRL1,6.21299273174519e-06,0.026010787813615394,0.026700928753920796
OPTN,0.02725226780357332,0.5636037108921775,0.353795849360363
ORC3,0.7162999394464742,0.6070674445780199,0.22679574625147486
ORC4,0.25538420086221575,0.18547514225290682,0.49097219028079697
ORC5,0.004152707677358424,0.9097553466589527,0.6075604074116436
ORC6,0.08161103943357563,0.04859224131369128,0.04507272045639307
ORMDL1,0.17216661589881457,0.48577647742008645,0.21439981220280033
OS9,0.08149299645663403,0.3827841324366235,0.28439299091637543
OSBP,0.1005452706799931,0.020105958913839563,0.9770665054514122
OSBP2,0.09104875227012053,0.2687481217958327,0.333148700013935
OSBPL1A,0.0006645325559277673,0.47999112401412103,0.11250043990051851
OSBPL2,0.9972701913730955,0.24520578509419533,0.09261355240040513
OSBPL6,0.005525135170150035,0.6388309023411087,0.38557173150201135
OSBPL7,0.20017712803836143,0.6155408595980636,0.4193720739534379
OSBPL8,0.6938596114434521,0.20098630455704086,0.16281903145302473
OSER1,0.023565580411366825,0.34534560840280526,0.23576854161043445
OSGEP,0.799621455537223,0.5045397416337345,0.3649418453074551
OSTC,0.9743506958310141,0.20613952025769597,0.14789116766009106
OSTF1,0.8375497760384096,0.9851634553785222,0.14863336695177742
OSTM1,0.013339515845281442,0.5768515636310724,0.9986829515511698
OTUD4,0.0004474615784722209,0.22866042329068234,0.012057505881805555
OTUD5,0.7875554345149461,0.07096531859985215,0.28472156592414644
OTUD6B,0.5719521912289824,0.7956050558620951,0.037640181204752626
OXCT1,0.0007077528557973554,0.21162124078037123,0.7143738565787667
OXLD1,0.14123280586982753,0.36392770562261945,0.3267770261514183
OXR1,0.48167829942001816,0.0005572536671647527,0.024118403706061685
OXSM,0.30456998166227295,0.8703371838619796,0.9568500589037424
OXSR1,0.29085004555670324,0.8238756193046022,0.5652937444550323
P3H1,0.17775446300255607,0.09168684344041483,0.3648074977268416
P4HA2,0.00028259062369627143,0.015849825744036886,0.7269027298020909
P4HB,0.08956299349255638,0.9310862114803963,0.7296567461539478
PAAF1,0.4477480904687198,0.160843110627557,0.16107349756059064
PABPC1,0.00016342299841683866,0.0016503857833427386,0.06314259668997796
PABPC4,0.051403902361724006,0.47254006208915533,0.21354682730063937
PACC1,0.04481164007552059,0.16888461226426724,3.953211556273642e-05
