,sum_sq,df,F,PR(>F),p_val_adj
AMIGO1,0.012724106381751947,12.0,1.5434866856941127,0.1303387711285116,0.20113279781319504
AMMECR1L,0.05590531753030478,12.0,1.6388846041617657,0.10140535232906528,0.16355587392643775
AMN1,0.12759504853534365,12.0,3.6278384919239457,0.00032631572721017384,0.0013161258064613582
AMOTL1,0.18024469102388282,12.0,7.002391825151328,4.4095684650168916e-08,5.734930286140613e-07
AMOTL2,0.07466369947621941,12.0,1.0014473445821888,0.45733911653126746,0.5471194731739524
AMPD2,0.0714385297147302,12.0,2.6368823043027683,0.00591558585069216,0.015322282563480566
AMPH,0.31331667783513023,12.0,4.762071880462558,1.3446452307159117e-05,8.468873655562321e-05
AMT,0.03134058134223187,12.0,5.34289970173867,2.829963003178249e-06,2.1661096702631185e-05
AMY2B,0.03967182839629095,12.0,3.5587161356970736,0.0003984837112912068,0.0015593871710877314
AMZ2,0.05515115516368206,12.0,2.536782836439221,0.00793449333707015,0.019629450469570646
ANAPC1,0.035830257678260036,12.0,1.7741886309367711,0.0703431681819563,0.12140953938508971
ANAPC10,0.03314356615732472,12.0,2.001866844427893,0.03727421431183511,0.07205982896984625
ANAPC11,0.08625069903064231,12.0,1.9156911166873176,0.04751782059013541,0.08754383593316664
ANAPC13,0.12092193867339765,12.0,5.057556341776061,6.045050438159163e-06,4.191477743566986e-05
ANAPC16,0.024483416101592253,12.0,0.8530263214277438,0.5969208052997244,0.675986566867527
ANAPC2,0.05292075766965861,12.0,3.037312497134689,0.0018239280370453451,0.005763462376497439
ANAPC4,0.009006012416656058,12.0,0.569459866255473,0.8590070929977667,0.8964906848377463
ANAPC5,0.0755353673059588,12.0,2.8113616135779194,0.003542633620644864,0.009971658883723058
ANAPC7,0.023840035962505012,12.0,0.6813766299084242,0.7633385820354932,0.8192099840772519
ANGEL1,0.07164725996273946,12.0,2.2247158120751664,0.019692828707231297,0.0424863089822366
ANGEL2,0.019769617797281532,12.0,1.6381690227255474,0.10159877918387154,0.16381046379357192
ANGPT1,0.4937047048300962,12.0,8.92582292963842,5.833817316597851e-10,1.2753043465042402e-08
ANGPTL4,0.06399503231815581,12.0,0.8503442090812738,0.5995463443948214,0.678125873871455
ANK2,0.27018497928751756,12.0,3.204105140876979,0.0011187350882180674,0.003770612259264995
ANK3,0.19433940439189287,12.0,3.2796866781917036,0.0008969842684796879,0.003134508973116116
ANKFY1,0.039159510608212156,12.0,1.1770028122520866,0.31716566588204514,0.4097168141753467
ANKH,0.07690139078378534,12.0,2.86015414779021,0.0030692468133321667,0.008868450544404124
ANKIB1,0.0868084684163605,12.0,2.2329479452301992,0.019229824688496294,0.04171218509580068
ANKLE2,0.010627893438680001,12.0,0.6199121903626272,0.8180776457444607,0.8631670633682818
ANKMY2,0.01580792372163277,12.0,1.3253118308987677,0.22509332165128176,0.3118187612103208
ANKRA2,0.03166747526266399,12.0,0.802503680618112,0.6465733442326322,0.7194740004464142
ANKRD10,0.037593575789554856,12.0,1.2804236974026635,0.2504093599356284,0.33998694556502673
ANKRD11,0.1208240013763967,12.0,2.3592410218119713,0.013329418236426737,0.030548337723431133
ANKRD12,0.14120708055195563,12.0,1.5529279475429412,0.12717728743381476,0.1970466873112176
ANKRD13B,0.055875589529563785,12.0,2.046010223192526,0.03288351212098872,0.06486533410669755
ANKRD13C,0.04230570521515916,12.0,0.9501825410544735,0.5039119494024604,0.5917639625172626
ANKRD13D,0.021208870904957246,12.0,0.663579397858514,0.7796437305335308,0.8328259246812936
ANKRD17,0.04679578405937515,12.0,1.2333247568005585,0.2793317986207979,0.37067116323682187
ANKRD24,0.018879772289941744,12.0,1.056329121030506,0.4100758500671579,0.5029870490966777
ANKRD26,0.09050332664866328,12.0,2.17044708911713,0.023028976956617812,0.0486078053668982
ANKRD27,0.029985547376777694,12.0,0.9535761664677879,0.5007647250644081,0.588743818742731
ANKRD28,0.02819867811367708,12.0,2.316434917372601,0.015096755288332155,0.033928063490800964
ANKRD29,0.07927780197703153,12.0,2.882350658712545,0.002875383442959505,0.008413260483880242
ANKRD34A,0.29959322529761184,12.0,3.9564620246494306,0.00012718541859657047,0.0005885041881594075
ANKRD37,0.017659321323614204,12.0,2.2124846524231168,0.020400915197045347,0.043859824220031186
ANKRD39,0.031114456918977778,12.0,1.8936580576830275,0.05053902967770213,0.09227907699232228
ANKRD40,0.32447446398070073,12.0,10.803105507917968,1.3290049429615783e-11,4.3241970016926545e-10
ANKRD44,0.08268252561713034,12.0,3.417076956526735,0.0006010203956470009,0.0022098265282525123
ANKRD46,0.06621475156082499,12.0,0.6704430224920791,0.773394427548677,0.8275812019258386
ANKRD49,0.019656262260956084,12.0,1.6869941513474813,0.08914638838717324,0.1473187265378843
ANKRD50,0.13360233427609144,12.0,4.493446498371785,2.8142223598720966e-05,0.00015976177243959473
ANKRD54,0.09058818649106545,12.0,3.270213372048008,0.0009221468954348451,0.0032078309834393855
ANKRD6,0.043957264730821836,12.0,1.9928217952296208,0.03824093222180085,0.0735847091449315
ANKRD65,0.044031010170228514,12.0,5.543469940677718,1.6727914315617671e-06,1.3643103190275245e-05
ANKRD9,0.09309325781866618,12.0,4.831555505494317,1.1128272332863245e-05,7.170688008467793e-05
ANKS1A,0.031082968690697075,12.0,2.1304505045490996,0.02583363185353095,0.05323994675633684
ANKS1B,0.22917795043395206,12.0,4.275425996856758,5.166053572771396e-05,0.00027197839507192117
ANKS3,0.007197235474435001,12.0,0.23539562896680843,0.9957711242439146,0.997681505262468
ANKZF1,0.02603494773673458,12.0,0.847069437095151,0.6027544934336614,0.6810852099076149
ANO10,0.09113614991948471,12.0,3.360891528973267,0.000707812854720073,0.0025559238226404374
ANO3,0.1588159817346831,12.0,3.837218330557496,0.00017875090729133338,0.0007894188749825409
ANO4,0.08525084525925582,12.0,3.030417440967977,0.0018612147162810116,0.005863176567743946
ANO5,0.020204529623791528,12.0,1.286115557390591,0.2470791594469883,0.3365042005898341
ANO6,0.02051376688352406,12.0,1.0150627509663726,0.44534731374727793,0.5354868196637418
ANO8,0.05578133438094531,12.0,3.7251064888968846,0.00024656258339058197,0.0010371622968755043
ANOS1,0.31177312980790745,12.0,10.891393965153751,1.1229823738981353e-11,3.733004223413007e-10
ANP32A,0.12456466630169374,12.0,2.5948255657975197,0.0066927783995928735,0.017057044977429055
ANP32B,0.7479089258637904,12.0,6.371923887695078,2.038901028350287e-07,2.208729490476405e-06
ANP32E,0.028751452383411345,12.0,0.7744947440525864,0.6741007468054924,0.7435457207217265
ANTKMT,0.07964736917852547,12.0,1.3861765530131631,0.19413296669794386,0.27727258528845466
ANXA11,0.06786513348129311,12.0,1.9753751667632937,0.040173918531210134,0.07638270531393411
ANXA2,0.2256249606433349,12.0,2.2175524829833404,0.020104563241358318,0.04330358323425202
ANXA5,0.12254603885907436,12.0,1.2231815572503748,0.28588276513652056,0.37729805093551405
ANXA6,0.5609461981517663,12.0,11.160148523994389,6.757572573125846e-12,2.411772412920263e-10
ANXA7,0.05735929252570715,12.0,1.3998091592547512,0.1877084503899421,0.26956010779641093
AP1AR,0.08365097365416417,12.0,2.4779552041417605,0.009425859414038722,0.02280433880306583
AP1B1,0.058528673262167916,12.0,3.1701574372691077,0.0012355952332808126,0.00410438705196599
AP1G1,0.04579514987802276,12.0,1.8110662089041616,0.06356200007592339,0.11180112639906446
AP1G2,0.049260854666501236,12.0,1.6523260374607116,0.09783381603710506,0.15913332945939998
AP1M1,0.03388516139566598,12.0,0.7971045007429319,0.651887183057077,0.7240744489251587
AP1S1,0.3171278195051095,12.0,3.931259534040262,0.00013665037851682066,0.0006256970091411658
AP1S2,0.7959328684639152,12.0,11.06288934728414,8.114367757891975e-12,2.798393195305966e-10
AP2A1,0.06583994964627966,12.0,1.6703350342456904,0.09322864560019442,0.15299400618189096
AP2A2,0.14889222042729555,12.0,3.933428815855713,0.00013580825880717793,0.0006235884813248727
AP2B1,0.09949376737156192,12.0,1.5179753279622699,0.13923308790198433,0.21187543767996558
AP2M1,0.12912800209458716,12.0,4.224421782529332,5.960867896940885e-05,0.0003076663205999533
AP2S1,0.1821924716692962,12.0,4.297686523089529,4.853832824711364e-05,0.00025760283948093513
AP3B1,0.06743359834784961,12.0,2.60163768560543,0.006560333000242881,0.016751954039444385
AP3B2,0.08459596912270775,12.0,2.599845078075137,0.006594931352776938,0.016826303102346923
AP3D1,0.029894903637832343,12.0,0.8467243514548687,0.6030927078910997,0.681300166146638
AP3M1,0.03337840470758317,12.0,1.8544105793622387,0.05637701662638975,0.10121232308872101
AP3M2,0.08131972028843294,12.0,2.0646493734113007,0.03118310545721565,0.06216367937866241
AP3S1,0.14077319134386646,12.0,4.022933042340862,0.00010529158229488014,0.0004984703803451189
AP3S2,0.04135894655020329,12.0,2.044141471371876,0.03305884249419118,0.06515535566920214
AP4B1,0.019804065850146074,12.0,0.9095100282361788,0.5422391699388462,0.627568913624547
AP4M1,0.04039781062480857,12.0,1.932878835080535,0.04528111087566395,0.08419799453616997
AP4S1,0.020378964794861048,12.0,1.1464785653463936,0.3391577108657128,0.4320647761000945
AP5M1,0.008118057825855965,12.0,0.3688041683173888,0.9701276141414624,0.9797033418528829
AP5S1,0.04022318748977324,12.0,3.1432722226323517,0.001336813925055701,0.004394638565481219
AP5Z1,0.022709730607845723,12.0,1.7402817364846788,0.0771684926890577,0.13107682727925538
APAF1,0.025844336164383627,12.0,2.0153715089330597,0.03587439847771902,0.06974904163488951
APBA1,0.20428823664517406,12.0,5.21558391490949,3.964240836850064e-06,2.920218370057231e-05
APBA2,0.22231112076929727,12.0,5.137094368970556,4.886048047210117e-06,3.479561517301683e-05
APBB1,0.05575759482652119,12.0,1.6144951340570737,0.10819015947928799,0.1724748941283386
APBB2,0.12170300314353642,12.0,3.7636954665929916,0.00022068584496133672,0.0009442728905222995
APBB3,0.025169429745851873,12.0,0.343871086718889,0.9775168588608478,0.984897169973814
APC,0.11450896605428112,12.0,0.5115781255943282,0.9002329230404946,0.9277386407786093
APC2,0.03687738284668192,12.0,0.8505056324850693,0.5993882733860957,0.6780753666594268
APCDD1,0.23332316530373245,12.0,2.1798499300979697,0.0224139271358963,0.0475218607108757
APEH,0.12901392682872484,12.0,4.658819484399339,1.7837220642009517e-05,0.00010749026680080082
APEX1,0.05861409087722215,12.0,1.620350598794272,0.10652471593176983,0.17026203511538562
APH1A,0.042834239180333196,12.0,1.5773183282810088,0.11932433103973178,0.18689215585780142
APH1B,0.10435685888714555,12.0,3.827049659963407,0.00018403039112203226,0.0008088552942490087
API5,0.022003361712219803,12.0,0.5286737887256797,0.8887612905335378,0.9184864156265787
APIP,0.028430430768423068,12.0,1.1164657653831225,0.36179210803173145,0.45523117392131496
APLP1,0.3231082572500097,12.0,7.231146245813296,2.5669312684296365e-08,3.5436736311394444e-07
APLP2,0.39408772224865707,12.0,6.290996968460672,2.49254795071316e-07,2.617033241752198e-06
APMAP,0.06213595114162095,12.0,1.6460738056835016,0.09948058528366893,0.16115714801056008
APOC1,0.07783442821404629,12.0,1.7414223971769103,0.07692920827421888,0.13081517078282687
APOD,5.467207274967514,12.0,7.3072938523388515,2.1474355160752862e-08,3.0281142774917664e-07
APOE,0.6140266891115628,12.0,1.8612130819624282,0.05532145139624182,0.09960890192737477
APOLD1,0.21769261660578354,12.0,3.700454492042104,0.0002646848402829951,0.0010998276215369218
APOO,0.07065207920819642,12.0,2.645699810414873,0.005764394626244561,0.01498547309950873
APOOL,0.013017345041181462,12.0,0.9200092459032018,0.5322451437578102,0.6188803237431388
APP,0.17564585845678876,12.0,3.14448247869514,0.0013320828997360865,0.004385348352080759
APPBP2,0.06296595278807281,12.0,0.8043725007197214,0.6447336931052778,0.7177711684270462
APPL1,0.07191509455155287,12.0,1.1988286199055755,0.302081654457622,0.39499685802979023
APPL2,0.029791688042028395,12.0,0.8495637940989876,0.600310644286199,0.6787402274787967
APTX,0.02187882527348442,12.0,1.529506904449044,0.13514827847311234,0.2068275849515284
AQP11,0.040332679437091026,12.0,2.462904880356807,0.00985001163434281,0.0236195070648512
AQP4,2.4127046196611444,12.0,5.117040504614647,5.154946804670865e-06,3.6400882037890586e-05
AQR,0.017016427476124692,12.0,0.8165751970676464,0.6327204862923096,0.7073931808863024
ARAF,0.01730301318358171,12.0,1.4017996773940105,0.18678555805593294,0.26848601601296135
ARAP1,0.6202055501267193,12.0,8.775667225699921,8.035422013720081e-10,1.689273194117226e-08
ARAP2,0.041842264170021085,12.0,1.9513556610028029,0.04298869232013707,0.08065197206271844
ARCN1,0.048107094803745934,12.0,0.8859825997547529,0.5648499478745295,0.6479554403922595
ARF1,0.01796332069775542,12.0,0.5548805910466064,0.8700129085448765,0.9050021308044761
ARF4,0.07710255278931566,12.0,2.1240170517762653,0.026314681975803965,0.05408606956098279
ARF5,0.140398502245919,12.0,2.077355071744622,0.030072971877234154,0.06034254195806757
ARF6,0.02962166686632752,12.0,1.9156101796463443,0.04752859787772762,0.0875461750866405
ARFGAP1,0.172901065484634,12.0,5.532944794768039,1.719314508445703e-06,1.4001466182363258e-05
ARFGAP2,0.08244801626459444,12.0,2.0409118233814616,0.033363980659860695,0.06568645155355939
ARFGAP3,0.06844681880628023,12.0,3.3656690441916424,0.0006980298596683874,0.0025245321868917953
ARFGEF1,0.04953687734294757,12.0,2.614840097041144,0.006311015116957534,0.01621876282359614
ARFGEF2,0.022155528949444822,12.0,0.968695216138737,0.486848895293148,0.5755828762278671
ARFGEF3,0.38302488371553106,12.0,12.90015008861149,2.973861893043638e-13,1.5920535064619663e-11
ARFIP1,0.03037364784365974,12.0,1.3073627577906772,0.23495736334122463,0.3232945908018524
ARFIP2,0.08207174244107543,12.0,1.9846167279626064,0.039138635931507106,0.07487815492568407
ARFRP1,0.04157870889274407,12.0,1.457346335261561,0.16254288234651013,0.23997031596066462
ARG2,0.08455803020893281,12.0,2.1662477128540294,0.023308938941845547,0.0490579908060603
ARGLU1,0.08314948182180565,12.0,1.3820847204960047,0.19609693112512694,0.27947075403190974
ARHGAP1,0.05716715606917268,12.0,1.2779201027080618,0.25188533869531443,0.3413474990519972
ARHGAP12,0.10074764801947092,12.0,3.551099451077402,0.0004073669736893404,0.0015906569966277996
ARHGAP15,0.22479803352312708,12.0,7.946066462687056,4.963247136362538e-09,8.294297573797867e-08
ARHGAP17,0.04552732353195682,12.0,2.989281546034946,0.0021001355796575584,0.006482751732312034
ARHGAP20,0.27941333108811006,12.0,14.500348104141304,2.107998424357359e-14,1.565358829958271e-12
ARHGAP21,0.05504083414557796,12.0,0.9764486413462804,0.47978204158408677,0.5685542013795994
ARHGAP23,0.0756925947146896,12.0,2.5683758099492944,0.007232689157521408,0.018176474280146595
ARHGAP26,0.060596327806254485,12.0,3.794133882001983,0.00020223091685605518,0.0008783690011370547
ARHGAP29,0.05747698108573191,12.0,1.6310565629609168,0.1035396586756863,0.16635721114739477
ARHGAP32,0.0870898249005281,12.0,2.6311419819132236,0.006016127171200772,0.015541705161292843
ARHGAP33,0.06705099490260938,12.0,1.5027316316376134,0.14479970138479692,0.21886337005108503
ARHGAP35,0.06611351670640693,12.0,1.6158776498000502,0.10779482394791746,0.17199252383678804
ARHGAP39,0.03748932420378149,12.0,2.7586070872224617,0.004136926161267283,0.011347279145948509
ARHGAP44,0.26585193123628087,12.0,4.1777845775688425,6.796423364650078e-05,0.00034395707311124805
ARHGAP5,0.17149678956657094,12.0,2.428870477518332,0.010879981594858451,0.02568791551934785
ARHGDIA,0.08745568669653482,12.0,2.5162742532978197,0.0084257926209591,0.02063971759877398
ARHGDIB,0.07416516395540318,12.0,2.7435695093445323,0.004323883709882592,0.011793341587855126
ARHGDIG,0.16986189524303874,12.0,1.9867784585096855,0.038900183859395636,0.07454586742503955
ARHGEF1,0.10213622322098348,12.0,2.543385289366086,0.007782452101155326,0.01929997817060012
ARHGEF10L,0.03326806960863297,12.0,1.2130413740388866,0.2925468804759998,0.38411117573406617
ARHGEF11,0.07806819631047865,12.0,3.5358414408103616,0.000425770179606686,0.0016458823735593469
ARHGEF12,0.06392459947334063,12.0,2.4560550324119976,0.010049251808409989,0.024028436938935128
ARHGEF17,0.014666254017514237,12.0,0.8304280405063132,0.6190916294414255,0.6952793906447915
ARHGEF2,0.12688048630994847,12.0,2.161723736921614,0.023614245384321143,0.04965516590519047
ARHGEF25,0.0452033473483051,12.0,3.3481516215333187,0.0007345831898295808,0.0026360257256238424
ARHGEF26,0.10435730451898248,12.0,2.8233357575571287,0.0034200956475946434,0.009672064104131288
ARHGEF3,0.387084356736298,12.0,6.63984444195697,1.0559439050208355e-07,1.2386154748320833e-06
ARHGEF40,0.03635701967118591,12.0,1.9366070273261935,0.044809363276884985,0.08342187971159663
ARHGEF6,0.15506571183072088,12.0,3.933389091271208,0.00013582363247608147,0.0006235884813248727
ARHGEF7,0.09236392646856742,12.0,4.777352573702184,1.2897540434698915e-05,8.167850916279752e-05
ARHGEF9,0.22990556599833256,12.0,4.219996860901925,6.0354421502653505e-05,0.0003106447809929757
ARID1A,0.06665369313074236,12.0,2.442830015738927,0.01044525776855081,0.02479150996155302
ARID1B,0.06867321623542683,12.0,3.499098097722572,0.0004736186712134129,0.0017976425080515688
ARID2,0.038660284704801234,12.0,1.5879208383404804,0.1160482923231633,0.18281825076333405
ARID4A,0.10118367752441994,12.0,3.3090616863915385,0.0008232788784757989,0.002905615911462306
ARID4B,0.12619420036248216,12.0,1.9112262915895648,0.04811582653547716,0.08843481448077395
ARID5A,0.06366756329415192,12.0,4.19119200623785,6.544680488536551e-05,0.0003336844847089954
ARID5B,0.12527785053845764,12.0,4.540423372237062,2.471273453554018e-05,0.00014284674174717764
ARIH1,0.043467576557115986,12.0,1.8495079492849227,0.05714953464086936,0.10236003014454874
ARIH2,0.04866149532695565,12.0,2.0529067392475384,0.03224419003749064,0.06378184787652284
ARL1,0.08805613890405711,12.0,2.9738688188412516,0.0021973859631670843,0.0067332878365532495
ARL10,0.059717020229922264,12.0,5.709115645272565,1.0887984083222753e-06,9.326191389610708e-06
ARL14EP,0.024745540341904758,12.0,0.6275508359596386,0.8115353748500758,0.8581324909990237
