,0
GDI1,1
RAB35,1
SAE1,1
GDPD5,1
RAB39B,1
RXRB,1
RXFP1,1
HSF1,1
HIP1R,1
GNL1,1
RPS6KA3,1
HCCS,1
RCOR2,1
RDH12,1
HAPLN4,1
REEP2,1
RELL2,1
RNF112,1
RNF11,1
ATP6V0A1,1
ATP6AP2,1
GRIPAP1,1
RNF128,1
GRK2,1
GRK6,1
ANAPC5,1
ANAPC2,1
GTPBP8,1
RMND1,1
GRSF1,1
RMDN1,1
GSE1,1
GTPBP3,1
GSKIP,1
RIMKLA,1
RHBDD2,1
QRICH1,1
GRIA3,1
ATP6V0D1,1
GNPNAT1,1
RPRM,1
RPL7L1,1
ALKBH4,1
RPAP3,1
RARS1,1
GON7,1
GOT1,1
GOT2,1
ROCK2,1
RASA2,1
HCFC1R1,1
GPATCH2L,1
GPD1L,1
GPD2,1
ATP6V1A,1
HEXIM1,1
GPR137,1
RNF38,1
RASL10A,1
RASSF5,1
RBFOX2,1
AMPH,1
RCAN2,1
RNF44,1
GALNT17,1
SCAMP5,1
GALNS,1
ATP2B4,1
PRMT2,1
FBXO3,1
IQSEC1,1
PRPF31,1
PRPS1,1
SH3GL2,1
FBXO9,1
AK1,1
IPCEF1,1
SGSM1,1
PRMT1,1
FEN1,1
FEZF2,1
INPP5J,1
AK5,1
SF3B2,1
INKA1,1
ATP5F1A,1
INF2,1
INA,1
FH,1
AKAP7,1
SERTAD1,1
PRR3,1
ATXN7L3B,1
FBXL12,1
SHROOM2,1
PRDX2,1
PREB,1
FAM160B1,1
PREPL,1
PRKAA1,1
TCEAL7,1
SLC22A17,1
PRKACA,1
IWS1,1
SLC17A7,1
IVNS1ABP,1
SHOC2,1
PRKACB,1
PRKAG1,1
PRKAG2,1
PRKAR1B,1
SKP1,1
SIMC1,1
PRKCG,1
ITGB1BP1,1
FARSB,1
FASTK,1
ITFG1,1
B3GALT2,1
SLC10A4,1
SLC25A12,1
FIG4,1
ANP32A,1
IFT80,1
IFT57,1
IFT46,1
FTSJ1,1
FUOM,1
IFI6,1
PTPN4,1
FUZ,1
FXR2,1
SEC11C,1
SDK2,1
SELENOI,1
IDH3G,1
GABRA1,1
ATP5IF1,1
PTPRR,1
PVALB,1
GABRG1,1
MTCH1,1
IARS1,1
SCN2B,1
SCN1B,1
SCG5,1
PYGB,1
IDH3A,1
PRRC2A,1
PTGES2,1
PSMG1,1
FKBP1B,1
PRRG1,1
ATP5F1B,1
SERINC3,1
FKBP8,1
SERAC1,1
PSIP1,1
FLYWCH1,1
PSMA7,1
SEPTIN6,1
SENP2,1
PTDSS1,1
SEMA7A,1
PSMB1,1
PSMB3,1
PSMC1,1
FOXG1,1
FOXK2,1
PSMC3,1
PSMC4,1
PSMD1,1
PSMD7,1
SEMA4A,1
SEMA3E,1
FNDC3A,1
TCF25,1
SULF2,1
DDX41,1
ARHGDIA,1
CEP19,1
UCHL5,1
MED10,1
UBR7,1
MEAF6,1
UBQLN2,1
BRPF3,1
CETN2,1
UBQLN1,1
NPTX2,1
UBL7,1
UBE3C,1
NR4A3,1
UBE2V1,1
UBE2N,1
NRG1,1
UBE2J2,1
BRPF1,1
MCTS1,1
ARRB2,1
NRSN1,1
NR4A2,1
TXNDC15,1
CEP126,1
NPAS4,1
VDAC1,1
CDC37,1
VAV2,1
CDC42SE2,1
NFXL1,1
MGAT5,1
NGEF,1
MFSD13A,1
USP33,1
ABL2,1
NPTX1,1
USP14,1
USP11,1
CDKN1A,1
NKD2,1
UQCRH,1
UQCRC1,1
CDS1,1
NKIRAS1,1
NMT2,1
UNC5A,1
NOVA1,1
CDKL2,1
ABHD6,1
TXN2,1
TWF2,1
OCIAD1,1
TSPAN17,1
MAPK6,1
CNIH3,1
MAP7D2,1
BRD8,1
TSFM,1
OGT,1
CNRIP1,1
OLA1,1
TSPAN5,1
OLFM3,1
ASAP2,1
CNTNAP1,1
TRPC1,1
TRNP1,1
ORC6,1
TRIM37,1
MAP2K4,1
MAP2K1,1
TRIB1,1
OSBPL8,1
TRPM4,1
CHN2,1
CLTC,1
CLSTN3,1
TUSC3,1
NSF,1
ARHGAP44,1
NTAN1,1
CHRNB2,1
NUAK1,1
NUBP2,1
NUDC,1
CIAPIN1,1
TUBA8,1
CLTB,1
NUDCD1,1
ARVCF,1
TTLL1,1
NUP50,1
TTC9B,1
TTC1,1
NXPH2,1
TSPYL4,1
TSPYL2,1
TSPYL1,1
MARCHF6,1
TUBA4A,1
MAP1LC3A,1
MICALL2,1
VPS35,1
CAMK2B,1
CAMK2G,1
NAP1L3,1
NAP1L5,1
NAPA,1
NAPB,1
NAT9,1
CAMLG,1
ZNF121,1
CAMTA2,1
ZNF304,1
ARID4A,1
ZMAT4,1
CAPN1,1
MPP1,1
MPI,1
MPHOSPH8,1
CARMIL2,1
NCAM1,1
ZDHHC5,1
ZDHHC22,1
NDRG4,1
ZMIZ1,1
ZC3H15,1
MRPL13,1
NANS,1
MTMR14,1
AACS,1
MTRF1L,1
MRTFA,1
CACNA1I,1
MRPS35,1
MRPS30,1
CACNB1,1
MRPS25,1
CACNG2,1
CAMK1,1
MYCBP2,1
MRPS16,1
CACUL1,1
CACYBP,1
ZNF576,1
ZNF511,1
NAB2,1
ZNF436,1
MRPL40,1
MRPL37,1
